Epoch,Train Loss,Validation Loss,RMSE Validation,MAE Validation,MAPE Validation,Min_RMSE Evaluation,Min_MAE Evaluation,Min_MAPE Evaluation
53,0.55323297,2.5102837,16.617198226552155,3.091703711899708,433282523.7912381,16.45317770966382,3.0262205144064995,395593281.15014565
54,0.5513329,2.5080333,16.609745720004252,3.1348846779973494,460537744.8004277,16.45317770966382,3.0262205144064995,395593281.15014565
55,0.55106187,2.500195,16.583771447143267,3.177335326925993,490362075.7479464,16.45317770966382,3.0262205144064995,395593281.15014565
56,0.55341876,2.4529717,16.42640878044372,3.0308752759875466,418480303.5649736,16.42640878044372,3.0262205144064995,395593281.15014565
57,0.549619,2.618763,16.972446673309776,3.016633499981099,363570391.42656726,16.42640878044372,3.016633499981099,363570391.42656726
58,0.54517645,2.5158978,16.63576629132192,3.210660835938284,484942687.9762644,16.42640878044372,3.016633499981099,363570391.42656726
59,0.55214316,2.6186235,16.971994039775353,3.310739613465367,485506154.7424282,16.42640878044372,3.016633499981099,363570391.42656726
60,0.5563216,2.4996808,16.5820640379611,3.1745163263020753,467913668.62393457,16.42640878044372,3.016633499981099,363570391.42656726
61,0.55169696,2.5270228,16.672507027365235,3.2403578425661927,502208105.2863732,16.42640878044372,3.016633499981099,363570391.42656726
62,0.54864377,2.5404255,16.716662651303388,3.2641626205983645,500195749.48420364,16.42640878044372,3.016633499981099,363570391.42656726
63,0.557941,2.456492,16.438191322760375,3.150620426125209,469444582.71142495,16.42640878044372,3.016633499981099,363570391.42656726
64,0.555818,2.4721444,16.490479419495397,2.996540152539698,392981324.90239364,16.42640878044372,2.996540152539698,363570391.42656726
65,0.5641128,2.4381762,16.376794011342092,3.105589893456535,441857587.3474903,16.376794011342092,2.996540152539698,363570391.42656726
66,0.562492,2.4399042,16.38259608798286,3.100794156119579,422561320.9721435,16.376794011342092,2.996540152539698,363570391.42656726
67,0.5581725,2.5472963,16.739253060685392,3.2488631830186776,467257125.8247905,16.376794011342092,2.996540152539698,363570391.42656726
68,0.56486624,2.553648,16.76010950781614,3.2587052605810896,464786223.35821986,16.376794011342092,2.996540152539698,363570391.42656726
69,0.56063193,2.425288,16.33345273893884,3.0484779903097814,414655535.30402154,16.33345273893884,2.996540152539698,363570391.42656726
70,0.5652545,2.4211545,16.319528532081282,3.030072476701435,395940657.2508961,16.319528532081282,2.996540152539698,363570391.42656726
71,0.55811065,2.4945068,16.56489543339813,3.2037524795579726,450893488.33880854,16.319528532081282,2.996540152539698,363570391.42656726
72,0.5708022,2.471426,16.488083279191628,3.1233402144073685,417398101.79376227,16.319528532081282,2.996540152539698,363570391.42656726
73,0.57037365,2.5348916,16.698446374502634,3.255411669340561,459639743.023501,16.319528532081282,2.996540152539698,363570391.42656726
74,0.5749742,2.5043068,16.597402561072848,3.2284339869639,464956516.659901,16.319528532081282,2.996540152539698,363570391.42656726
75,0.567292,2.512786,16.625476758815037,3.110071357839698,406693124.6041583,16.319528532081282,2.996540152539698,363570391.42656726
76,0.5774359,2.5332792,16.693133240459698,3.0468117734969296,381877653.5865838,16.319528532081282,2.996540152539698,363570391.42656726
77,0.5796615,2.561904,16.78718134598917,3.04238642911474,362536277.00583464,16.319528532081282,2.996540152539698,362536277.00583464
78,0.5741941,2.6293206,17.006622654089824,3.3071912214232535,453709491.82950556,16.319528532081282,2.996540152539698,362536277.00583464
79,0.58308935,2.5406542,16.7174144391279,3.2619253360467315,465760087.8988003,16.319528532081282,2.996540152539698,362536277.00583464
80,0.5676372,2.4898813,16.549529529975025,3.0796043762510563,386141451.8428921,16.319528532081282,2.996540152539698,362536277.00583464
81,0.561281,2.5289483,16.678857880990783,3.1939801504503422,420890576.1251392,16.319528532081282,2.996540152539698,362536277.00583464
82,0.5813845,2.5052629,16.600570623388027,3.144557187404734,394190592.6920166,16.319528532081282,2.996540152539698,362536277.00583464
83,0.5725801,2.5662167,16.801304758871353,3.1552008498684363,389417100.7755465,16.319528532081282,2.996540152539698,362536277.00583464
84,0.5798219,2.4640636,16.463506669257733,3.146377686560022,415699785.6281954,16.319528532081282,2.996540152539698,362536277.00583464
85,0.5800879,2.7592108,17.421629325422895,3.4118985167452727,464195536.98289096,16.319528532081282,2.996540152539698,362536277.00583464
86,0.57373697,2.4234786,16.32736041928565,3.0561595138063415,384533845.40814054,16.319528532081282,2.996540152539698,362536277.00583464
87,0.5661244,3.027117,18.247817643743634,3.5702647114695965,481218063.7175751,16.319528532081282,2.996540152539698,362536277.00583464
88,0.5736413,2.7701728,17.45620379693631,3.3366677742075384,419467481.7770332,16.319528532081282,2.996540152539698,362536277.00583464
89,0.57743436,3.0468514,18.307202610930695,3.543816263330034,461042901.2302043,16.319528532081282,2.996540152539698,362536277.00583464
90,0.57138157,2.7690613,17.452700421578292,3.3776696910995905,452567352.3650943,16.319528532081282,2.996540152539698,362536277.00583464
91,0.5810754,2.8388927,17.671395166630667,3.3892391846234853,431084798.6195161,16.319528532081282,2.996540152539698,362536277.00583464
92,0.56895727,2.8373344,17.666543253655693,3.3752640735549324,424345768.51873064,16.319528532081282,2.996540152539698,362536277.00583464
93,0.58262223,2.49734,16.574300145352478,3.017613871705882,351225110.4961669,16.319528532081282,2.996540152539698,351225110.4961669
94,0.5808553,2.520047,16.649481445855347,3.1346203136725137,384684441.4149606,16.319528532081282,2.996540152539698,351225110.4961669
95,0.58314043,2.582178,16.853475301274944,3.200077516541826,404378594.34916866,16.319528532081282,2.996540152539698,351225110.4961669
96,0.58021337,2.66772,17.130359219210895,3.250177416406405,401726905.9145337,16.319528532081282,2.996540152539698,351225110.4961669
97,0.5750377,2.5724194,16.821597419548677,3.2097474478732755,413407544.34049857,16.319528532081282,2.996540152539698,351225110.4961669
98,0.58200246,3.0774205,18.398809933824403,3.608200901758625,490871034.4245543,16.319528532081282,2.996540152539698,351225110.4961669
99,0.5857233,2.4976158,16.57521541369413,3.062363568097441,356276507.7487431,16.319528532081282,2.996540152539698,351225110.4961669
100,0.58563983,2.6783686,17.16451510295079,3.3082325042532195,421468132.7204249,16.319528532081282,2.996540152539698,351225110.4961669
101,0.58801055,2.6599038,17.10524545339444,3.2912761315083245,430528067.77421767,16.319528532081282,2.996540152539698,351225110.4961669
102,0.58583707,2.5447104,16.73075387905284,3.1107349361793317,381900642.6116463,16.319528532081282,2.996540152539698,351225110.4961669
103,0.5963148,2.547564,16.740133263469083,3.1205921395988576,378341153.02472526,16.319528532081282,2.996540152539698,351225110.4961669
104,0.5938949,2.5235643,16.661095880939655,3.1105466766603986,377747840.7721376,16.319528532081282,2.996540152539698,351225110.4961669
105,0.5958695,2.8476918,17.698758888692524,3.4159813717275926,438069239.0071708,16.319528532081282,2.996540152539698,351225110.4961669
106,0.6040318,2.665569,17.123450994613712,3.2788310954173525,429104330.48707426,16.319528532081282,2.996540152539698,351225110.4961669
107,0.5989456,2.5365658,16.703961513107394,3.0577910439811706,354243463.9823603,16.319528532081282,2.996540152539698,351225110.4961669
108,0.60300356,2.50016,16.58365469043496,2.996431537189355,341155320.4310661,16.319528532081282,2.996431537189355,341155320.4310661
109,0.6017845,2.4999335,16.582904481479268,3.0218903941244166,345388048.2991273,16.319528532081282,2.996431537189355,341155320.4310661
110,0.585999,2.666837,17.12752390501507,3.2345929435657728,383964696.98095906,16.319528532081282,2.996431537189355,341155320.4310661
111,0.6021394,2.836735,17.664678363789015,3.0929477566362764,287505406.30761975,16.319528532081282,2.996431537189355,287505406.30761975
112,0.6005137,3.0216925,18.231461497017822,3.5065536441437573,441165634.1680142,16.319528532081282,2.996431537189355,287505406.30761975
113,0.5900704,2.5844994,16.861047085478827,3.1706150463556844,382334235.3714136,16.319528532081282,2.996431537189355,287505406.30761975
114,0.6083034,2.7749596,17.471278868972764,3.3380259439890154,405384225.46948147,16.319528532081282,2.996431537189355,287505406.30761975
115,0.6020589,3.0177834,18.21966407998317,3.5440808288207655,462763125.88587564,16.319528532081282,2.996431537189355,287505406.30761975
116,0.6000872,2.8146555,17.59579924484602,3.3912807208456215,432884330.6535689,16.319528532081282,2.996431537189355,287505406.30761975
117,0.6001465,2.5687888,16.809723298700728,3.082542293446211,345631688.3209158,16.319528532081282,2.996431537189355,287505406.30761975
118,0.6018215,2.5499766,16.748058179128495,3.0415635975266873,327157105.2664054,16.319528532081282,2.996431537189355,287505406.30761975
119,0.60894936,2.613501,16.955386666355864,3.1796186624633624,396240539.96618307,16.319528532081282,2.996431537189355,287505406.30761975
120,0.60124326,2.7927647,17.527240093647286,3.3818643396484984,447870445.6503539,16.319528532081282,2.996431537189355,287505406.30761975
121,0.5975516,3.3476543,19.189630914071884,3.7433059582152484,483989188.8680932,16.319528532081282,2.996431537189355,287505406.30761975
122,0.6086709,4.2153087,21.533322667787555,4.304727451830065,614761924.2839952,16.319528532081282,2.996431537189355,287505406.30761975
123,0.610509,2.6607094,17.10783500987802,3.0663906439995876,310883301.84399813,16.319528532081282,2.996431537189355,287505406.30761975
124,0.5941354,2.5568962,16.770766214633912,3.2044679716612086,422387071.228101,16.319528532081282,2.996431537189355,287505406.30761975
125,0.59785837,2.7586694,17.419923820162392,3.036339948981684,290876504.0471926,16.319528532081282,2.996431537189355,287505406.30761975
126,0.5964598,2.8652198,17.753146113644817,3.415394507526665,440394604.34281045,16.319528532081282,2.996431537189355,287505406.30761975
127,0.5907762,2.7033336,17.244324000901027,3.0706492784651878,303989374.8077949,16.319528532081282,2.996431537189355,287505406.30761975
128,0.59774697,3.2216103,18.82490818719835,3.6380557228293195,451639114.73075354,16.319528532081282,2.996431537189355,287505406.30761975
129,0.6118368,3.5245917,19.690228819925746,3.8235349941492927,497922765.32145673,16.319528532081282,2.996431537189355,287505406.30761975
130,0.58567923,2.7463229,17.38089520558505,3.2978643314616036,391244932.1169752,16.319528532081282,2.996431537189355,287505406.30761975
131,0.6018022,2.7242818,17.3110084155619,3.295059936156732,407583232.1456042,16.319528532081282,2.996431537189355,287505406.30761975
132,0.6035691,2.792512,17.526446316674004,3.300976645246746,387310140.40690243,16.319528532081282,2.996431537189355,287505406.30761975
133,0.6122429,3.486184,19.582650009542192,3.9166144837278964,547491321.0162959,16.319528532081282,2.996431537189355,287505406.30761975
134,0.61673236,2.5687099,16.809464109002743,3.167984690389639,368172612.67242956,16.319528532081282,2.996431537189355,287505406.30761975
135,0.6080543,3.0779052,18.40026018488037,3.6484565158551634,513224342.22704226,16.319528532081282,2.996431537189355,287505406.30761975
136,0.6110848,3.0672483,18.36837784405826,3.6344352174523906,491479821.4563556,16.319528532081282,2.996431537189355,287505406.30761975
137,0.604847,3.1678867,18.66728408086258,3.691087307499495,507118800.0581381,16.319528532081282,2.996431537189355,287505406.30761975
138,0.60083556,2.7650337,17.440003338833236,3.416362374525302,454101426.6674634,16.319528532081282,2.996431537189355,287505406.30761975
139,0.59558964,2.6629937,17.115177738377113,3.311027360765578,416616154.2591005,16.319528532081282,2.996431537189355,287505406.30761975
140,0.6169048,2.6392746,17.038784802540203,3.116333637957449,335037679.04833114,16.319528532081282,2.996431537189355,287505406.30761975
141,0.6178618,3.008456,18.191485703808677,3.583818613561013,482130009.8798259,16.319528532081282,2.996431537189355,287505406.30761975
142,0.6110913,2.7458193,17.37930174163025,3.3667798704220315,430446248.07951546,16.319528532081282,2.996431537189355,287505406.30761975
143,0.6154555,2.7971256,17.540918583523524,3.382895009368746,413316603.2058231,16.319528532081282,2.996431537189355,287505406.30761975
144,0.59902245,2.5738754,16.82635906608734,3.1719984712477207,370189505.8261481,16.319528532081282,2.996431537189355,287505406.30761975
145,0.6132969,2.608124,16.937935333883132,3.136639991920736,352477142.5129191,16.319528532081282,2.996431537189355,287505406.30761975
146,0.605128,2.9743948,18.088212565308545,3.550491691020965,474466557.94448733,16.319528532081282,2.996431537189355,287505406.30761975
147,0.6077702,3.337726,19.161154201032108,3.8377910711500163,540990857.4662725,16.319528532081282,2.996431537189355,287505406.30761975
148,0.6248361,2.6275403,17.000865575245477,3.3221141209718117,459397709.2373368,16.319528532081282,2.996431537189355,287505406.30761975
149,0.61684823,2.88006,17.799060448896974,3.4201741492791364,451441991.50484324,16.319528532081282,2.996431537189355,287505406.30761975
150,0.595768,2.6479475,17.066757059120047,3.054699903284997,312438832.5812837,16.319528532081282,2.996431537189355,287505406.30761975
151,0.61883634,2.7273738,17.32082955228471,3.325496888554346,436036290.92316556,16.319528532081282,2.996431537189355,287505406.30761975
152,0.6141914,2.772602,17.46385673710545,3.3621451584549695,455463629.327083,16.319528532081282,2.996431537189355,287505406.30761975
153,0.60803777,2.7664402,17.444438634304007,3.3804287876040977,453951219.2002619,16.319528532081282,2.996431537189355,287505406.30761975
154,0.61814636,2.6135263,16.9554683241281,3.1267463367713844,361247165.35572934,16.319528532081282,2.996431537189355,287505406.30761975
155,0.6101859,2.6632597,17.116033765388266,3.063015806670999,315431536.9750019,16.319528532081282,2.996431537189355,287505406.30761975
156,0.61898184,2.7487147,17.388463380222873,3.225575676337852,402640470.8174264,16.319528532081282,2.996431537189355,287505406.30761975
157,0.6066311,3.1285126,18.55091288804922,3.5674828220928503,474623956.2129622,16.319528532081282,2.996431537189355,287505406.30761975
158,0.63071793,3.0307837,18.25886490749664,3.4767539337818394,453624489.2757437,16.319528532081282,2.996431537189355,287505406.30761975
159,0.6078433,2.7692616,17.453332016756132,3.2409858476093487,383865142.359636,16.319528532081282,2.996431537189355,287505406.30761975
160,0.61063623,3.2996764,19.051625542016712,3.653259325131264,491866762.2569615,16.319528532081282,2.996431537189355,287505406.30761975
161,0.61189806,2.9346206,17.966866404949243,3.452305526164533,469573693.1408504,16.319528532081282,2.996431537189355,287505406.30761975
162,0.6146625,2.659423,17.103699477331627,3.1822642039591194,394405860.6009879,16.319528532081282,2.996431537189355,287505406.30761975
163,0.62345064,2.8824608,17.806479308983313,3.3707521657146065,435459936.063842,16.319528532081282,2.996431537189355,287505406.30761975
164,0.6216466,2.6796434,17.168597475343176,3.2137333977888334,386766509.7027575,16.319528532081282,2.996431537189355,287505406.30761975
165,0.6167889,3.1491394,18.611968856377583,3.2397950974017067,295699412.2644706,16.319528532081282,2.996431537189355,287505406.30761975
166,0.62370306,3.2989714,19.049589508846893,3.6824566755734094,499287278.8435376,16.319528532081282,2.996431537189355,287505406.30761975
167,0.6331551,2.7957225,17.536519106553815,3.2858396147691162,388596903.2891304,16.319528532081282,2.996431537189355,287505406.30761975
168,0.6375836,2.6163025,16.964470245865712,3.2121723287091224,409056839.308389,16.319528532081282,2.996431537189355,287505406.30761975
169,0.63907784,2.7611215,17.427661248545807,3.1917419129749485,366474078.64020026,16.319528532081282,2.996431537189355,287505406.30761975
170,0.63744557,2.566859,16.803407719475278,3.129057013713826,378944537.5727679,16.319528532081282,2.996431537189355,287505406.30761975
171,0.6436028,2.6975503,17.225868844814052,3.1553803167122263,356006154.9021344,16.319528532081282,2.996431537189355,287505406.30761975
172,0.629691,2.5992584,16.909123100799643,3.1210550209381998,361411805.4604474,16.319528532081282,2.996431537189355,287505406.30761975
173,0.62823045,2.9266286,17.94238422826456,3.168430205778501,302731547.736547,16.319528532081282,2.996431537189355,287505406.30761975
174,0.64099646,2.843927,17.68705755655438,3.3131000484378377,410799483.3714483,16.319528532081282,2.996431537189355,287505406.30761975
175,0.62340784,2.6518452,17.079313153319134,3.0822795930680287,329812134.48673004,16.319528532081282,2.996431537189355,287505406.30761975
176,0.6267531,2.618656,16.972099459250245,3.1077002570303565,342634703.30114466,16.319528532081282,2.996431537189355,287505406.30761975
177,0.63162166,2.5640361,16.7941665380506,3.1197506246316427,374021686.94386816,16.319528532081282,2.996431537189355,287505406.30761975
178,0.62576216,2.81906,17.609560227215578,3.3559771656756947,435427318.4248404,16.319528532081282,2.996431537189355,287505406.30761975
179,0.6283212,2.7913132,17.52268458221971,3.1176312315729673,317605109.9181145,16.319528532081282,2.996431537189355,287505406.30761975
180,0.6356562,2.6155293,16.961964254792072,3.246627312180407,419404761.1346605,16.319528532081282,2.996431537189355,287505406.30761975
181,0.62407875,2.6522477,17.080610724317143,3.1241221833899355,341859344.25083137,16.319528532081282,2.996431537189355,287505406.30761975
182,0.6447397,3.157549,18.636801702896513,3.2435985168281594,282213277.90699565,16.319528532081282,2.996431537189355,282213277.90699565
183,0.6422104,2.5987146,16.907354970140815,3.215047600759807,408123049.2453853,16.319528532081282,2.996431537189355,282213277.90699565
184,0.64151394,2.5944839,16.893586284907798,3.1784339992520803,390286244.9892381,16.319528532081282,2.996431537189355,282213277.90699565
185,0.64027464,2.6660497,17.124995601229653,3.173481176137141,379427030.46284646,16.319528532081282,2.996431537189355,282213277.90699565
186,0.6440702,3.3782017,19.276986144355863,3.794027599810217,536528154.1416107,16.319528532081282,2.996431537189355,282213277.90699565
187,0.6448075,3.0240955,18.23870862127817,3.632978039589593,516946088.14254797,16.319528532081282,2.996431537189355,282213277.90699565
188,0.6342765,2.5270207,16.67250196047736,3.067797276485434,365181754.3107519,16.319528532081282,2.996431537189355,282213277.90699565
189,0.64777005,3.1360264,18.573177016150325,3.6473628702508605,506237707.84393084,16.319528532081282,2.996431537189355,282213277.90699565
190,0.6226962,2.6343172,17.022775620815782,3.211359794122973,394200028.6467481,16.319528532081282,2.996431537189355,282213277.90699565
191,0.63776326,3.0599563,18.346530898081134,3.1896524401225474,275755584.2050385,16.319528532081282,2.996431537189355,275755584.2050385
192,0.63439053,2.647937,17.0667229641068,3.114779843202184,339246674.35919756,16.319528532081282,2.996431537189355,275755584.2050385
193,0.6291462,2.6255674,16.99448424289697,3.200074323995969,400670992.3735087,16.319528532081282,2.996431537189355,275755584.2050385
194,0.6331877,2.6958034,17.220289824758552,3.243689906339402,407259353.63986766,16.319528532081282,2.996431537189355,275755584.2050385
195,0.6494012,2.9505088,18.01543779883642,3.531579955884529,485250511.87296474,16.319528532081282,2.996431537189355,275755584.2050385
196,0.64003277,2.6946256,17.216526508220234,3.3094117709480604,435199839.85556465,16.319528532081282,2.996431537189355,275755584.2050385
197,0.6460712,2.9367511,17.97338666763025,3.165514155034825,293078412.8012073,16.319528532081282,2.996431537189355,275755584.2050385
198,0.6336705,2.7288373,17.325475696371143,3.292353071754418,412787701.91156787,16.319528532081282,2.996431537189355,275755584.2050385
199,0.62800294,2.6741166,17.150884709160625,3.1308785482220696,343907938.0283958,16.319528532081282,2.996431537189355,275755584.2050385
200,0.6501513,2.9916012,18.140455234806886,3.417853058528907,391452809.08597034,16.319528532081282,2.996431537189355,275755584.2050385
201,0.66220754,2.908723,17.887412973904365,3.184221587031904,317687714.8572831,16.319528532081282,2.996431537189355,275755584.2050385
202,0.62686163,2.9390364,17.980378832819024,3.4241407504694488,410827209.49846923,16.319528532081282,2.996431537189355,275755584.2050385
203,0.635332,2.7343717,17.34303536618926,3.1859866990365853,361897220.8406215,16.319528532081282,2.996431537189355,275755584.2050385
204,0.64174324,2.8772385,17.79034162669096,3.2556391398680815,366780302.6976138,16.319528532081282,2.996431537189355,275755584.2050385
205,0.6304072,3.232188,18.855786088366642,3.6125790578732104,456209103.0526424,16.319528532081282,2.996431537189355,275755584.2050385
206,0.67117846,2.6694062,17.135772579875287,3.2519733220769846,423804024.44482493,16.319528532081282,2.996431537189355,275755584.2050385
207,0.6436465,3.8425586,20.559217575329953,3.859146458008838,460259479.3387738,16.319528532081282,2.996431537189355,275755584.2050385
208,0.6515112,3.099562,18.464880519831464,3.559384031208516,458232493.4139914,16.319528532081282,2.996431537189355,275755584.2050385
209,0.63574046,2.7775273,17.479359034293335,3.2665262694926898,395009692.38493943,16.319528532081282,2.996431537189355,275755584.2050385
210,0.63707507,2.996391,18.154972912636236,3.213412381651665,313117283.9011156,16.319528532081282,2.996431537189355,275755584.2050385
211,0.6511254,3.8888812,20.682769214707132,4.0041198965834965,508705453.4747254,16.319528532081282,2.996431537189355,275755584.2050385
212,0.6409108,2.7330656,17.338893923797478,3.2058353793467567,364084545.12273794,16.319528532081282,2.996431537189355,275755584.2050385
213,0.625991,2.7511647,17.39621037306127,3.3550383744921883,447216653.81097037,16.319528532081282,2.996431537189355,275755584.2050385
214,0.65304494,2.773271,17.465962236691933,3.309255697160801,390425751.76213163,16.319528532081282,2.996431537189355,275755584.2050385
215,0.64963144,3.4280217,19.418609101447583,3.845037374933335,509456174.20634824,16.319528532081282,2.996431537189355,275755584.2050385
216,0.6434505,2.7196085,17.29615482459719,3.215310892678243,365835263.4659634,16.319528532081282,2.996431537189355,275755584.2050385
217,0.62933034,2.798661,17.54573386552653,3.28580769379013,398533761.646808,16.319528532081282,2.996431537189355,275755584.2050385
218,0.6499938,2.8781803,17.793252990420005,3.4305313049442847,430927563.01497084,16.319528532081282,2.996431537189355,275755584.2050385
219,0.64898145,2.8221676,17.61926351601964,3.2358189190532287,342638664.56226754,16.319528532081282,2.996431537189355,275755584.2050385
220,0.63439035,2.9465683,18.003403013607198,3.5064986041095,443885773.01417524,16.319528532081282,2.996431537189355,275755584.2050385
221,0.6379346,3.0158086,18.213703530984162,3.4777387960768857,423628431.39164,16.319528532081282,2.996431537189355,275755584.2050385
