Epoch,Train Loss,Validation Loss,RMSE Validation,MAE Validation,MAPE Validation,Min_RMSE Evaluation,Min_MAE Evaluation,Min_MAPE Evaluation
32,tensor(493.9849),tensor(4.9557),25.96109804095894,4.50864656684768,370527637.4912893,25.96109804095894,4.391454211969108,200293365.73538405
33,tensor(487.6558),tensor(4.9777),26.018538112390893,4.5467172757422905,424255234.81477636,25.96109804095894,4.391454211969108,200293365.73538405
34,tensor(484.5736),tensor(5.0132),26.111122560552044,4.324113315393944,131917054.67306527,25.96109804095894,4.324113315393944,131917054.67306527
35,tensor(482.0483),tensor(4.8739),25.745850188009733,4.585986651881471,496535843.67888343,25.745850188009733,4.324113315393944,131917054.67306527
36,tensor(480.7924),tensor(4.9310),25.896346013056,4.332154000870958,176363391.46325812,25.745850188009733,4.324113315393944,131917054.67306527
37,tensor(478.0162),tensor(4.9550),25.959079379924255,4.516527044749766,367590488.91034687,25.745850188009733,4.324113315393944,131917054.67306527
38,tensor(476.6520),tensor(4.8904),25.78933287488992,4.4484571973964675,340226094.94205445,25.745850188009733,4.324113315393944,131917054.67306527
39,tensor(474.5452),tensor(4.8795),25.760698350849882,4.31499082959955,183269947.4096024,25.745850188009733,4.31499082959955,131917054.67306527
40,tensor(472.1463),tensor(4.9527),25.953068463102028,4.350848407614791,192419328.73750558,25.745850188009733,4.31499082959955,131917054.67306527
41,tensor(468.6902),tensor(4.9844),26.036202620295974,4.360087593184959,185484925.58077934,25.745850188009733,4.31499082959955,131917054.67306527
42,tensor(470.8383),tensor(4.8380),25.6510153783597,4.68776648689696,599518354.7282512,25.6510153783597,4.31499082959955,131917054.67306527
43,tensor(470.6982),tensor(4.7992),25.547778420584738,4.513423227721425,438769100.48749214,25.547778420584738,4.31499082959955,131917054.67306527
44,tensor(468.5300),tensor(4.8482),25.67791479171394,4.2959337314239345,179436175.18167043,25.547778420584738,4.2959337314239345,131917054.67306527
45,tensor(467.5531),tensor(4.8446),25.66831558134122,4.294346541154922,209659163.45988804,25.547778420584738,4.294346541154922,131917054.67306527
46,tensor(468.0266),tensor(4.7556),25.43145530639792,4.478475452693161,325066679.186948,25.43145530639792,4.294346541154922,131917054.67306527
47,tensor(471.8633),tensor(4.8084),25.572397277737625,4.3300368960426,182072217.2228897,25.43145530639792,4.294346541154922,131917054.67306527
48,tensor(468.9265),tensor(4.7534),25.42558297570323,4.402948153079285,314043866.7799578,25.42558297570323,4.294346541154922,131917054.67306527
49,tensor(468.8979),tensor(4.8445),25.66809173199336,4.608964507615321,477719171.9810365,25.42558297570323,4.294346541154922,131917054.67306527
50,tensor(460.4530),tensor(4.7069),25.30084909835422,4.376485984206108,265386130.80089092,25.30084909835422,4.294346541154922,131917054.67306527
51,tensor(464.9395),tensor(4.7855),25.511344598302905,4.3307435819445175,185076877.58600113,25.30084909835422,4.294346541154922,131917054.67306527
52,tensor(464.5536),tensor(4.7171),25.32825888220486,4.319001178405866,239653583.97242153,25.30084909835422,4.294346541154922,131917054.67306527
53,tensor(470.4312),tensor(4.6290),25.090720720475492,4.380055434648958,239905421.9230478,25.090720720475492,4.294346541154922,131917054.67306527
54,tensor(471.1002),tensor(4.8068),25.568114049940537,4.390283960829126,254193482.6163936,25.090720720475492,4.294346541154922,131917054.67306527
55,tensor(464.7197),tensor(4.6766),25.21950533524899,4.3243514586658405,206857184.92556316,25.090720720475492,4.294346541154922,131917054.67306527
56,tensor(465.3037),tensor(4.7408),25.39183128792789,4.305994094684549,209242376.29918343,25.090720720475492,4.294346541154922,131917054.67306527
57,tensor(468.3302),tensor(5.0652),26.246361949867214,4.487165401038707,262277370.56716695,25.090720720475492,4.294346541154922,131917054.67306527
58,tensor(474.4202),tensor(4.7689),25.46701768700141,4.335712824546148,201537275.72259557,25.090720720475492,4.294346541154922,131917054.67306527
59,tensor(467.3687),tensor(4.7838),25.506729815730303,4.459283290440864,310066899.7975086,25.090720720475492,4.294346541154922,131917054.67306527
60,tensor(468.5840),tensor(4.8161),25.592723410009995,4.372096537300041,231912090.92772073,25.090720720475492,4.294346541154922,131917054.67306527
61,tensor(467.8446),tensor(4.6886),25.251747464961763,4.401031532773792,329030143.6628939,25.090720720475492,4.294346541154922,131917054.67306527
62,tensor(470.5377),tensor(4.7436),25.39939506607182,4.447422858159719,345463248.29330003,25.090720720475492,4.294346541154922,131917054.67306527
63,tensor(464.8554),tensor(4.7517),25.4211969285733,4.4216002855845495,277012779.37473935,25.090720720475492,4.294346541154922,131917054.67306527
64,tensor(471.3468),tensor(4.8614),25.712901998940836,4.381228599859568,240560462.08706778,25.090720720475492,4.294346541154922,131917054.67306527
65,tensor(469.0914),tensor(4.8666),25.72663550786115,4.353841228229887,175711368.66530973,25.090720720475492,4.294346541154922,131917054.67306527
66,tensor(470.4714),tensor(4.5909),24.98724734225823,4.394209652279651,327817760.6927392,24.98724734225823,4.294346541154922,131917054.67306527
67,tensor(465.1199),tensor(4.7466),25.407356757985635,4.364953150803393,234782950.7429915,24.98724734225823,4.294346541154922,131917054.67306527
68,tensor(467.4661),tensor(4.7913),25.52679851110484,4.329707479640853,204524298.56301695,24.98724734225823,4.294346541154922,131917054.67306527
69,tensor(469.3270),tensor(4.8414),25.659935060260292,4.364724086243247,179604522.57371193,24.98724734225823,4.294346541154922,131917054.67306527
70,tensor(465.6887),tensor(4.7508),25.41861179349148,4.372640148345936,203459257.84081003,24.98724734225823,4.294346541154922,131917054.67306527
71,tensor(465.8166),tensor(4.6297),25.092505339624275,4.34312184317204,260921648.064513,24.98724734225823,4.294346541154922,131917054.67306527
72,tensor(465.4633),tensor(4.5738),24.94077847026184,4.442238822328944,365525250.056545,24.94077847026184,4.294346541154922,131917054.67306527
73,tensor(465.2106),tensor(4.6592),25.172382506482077,4.352318752662338,192512410.85825968,24.94077847026184,4.294346541154922,131917054.67306527
74,tensor(467.4896),tensor(4.7061),25.298692435926775,4.46155235812216,274053599.4366547,24.94077847026184,4.294346541154922,131917054.67306527
75,tensor(463.9023),tensor(4.6344),25.1052734204392,4.440250661699393,348859086.5365195,24.94077847026184,4.294346541154922,131917054.67306527
76,tensor(467.5385),tensor(4.7397),25.389043405671327,4.639699433918123,533182428.0134456,24.94077847026184,4.294346541154922,131917054.67306527
77,tensor(472.8205),tensor(4.6727),25.208930207165533,4.6356019540721904,533484718.9460087,24.94077847026184,4.294346541154922,131917054.67306527
78,tensor(473.7514),tensor(4.7439),25.40022942743618,4.61570011716225,515778904.78149235,24.94077847026184,4.294346541154922,131917054.67306527
79,tensor(471.4475),tensor(4.7327),25.37017718302133,4.4860569456716,350422204.80372024,24.94077847026184,4.294346541154922,131917054.67306527
80,tensor(467.6529),tensor(4.6537),25.157473403043905,4.422610626933773,303126070.14567566,24.94077847026184,4.294346541154922,131917054.67306527
81,tensor(466.1733),tensor(4.8676),25.72923580595682,4.409062517666015,219164318.96824574,24.94077847026184,4.294346541154922,131917054.67306527
82,tensor(469.4716),tensor(5.4530),27.232429631428886,4.598625059206127,102988801.8796861,24.94077847026184,4.294346541154922,102988801.8796861
83,tensor(464.7390),tensor(4.6022),25.01795262805913,4.4113082687781,355252133.76365453,24.94077847026184,4.294346541154922,102988801.8796861
84,tensor(468.7684),tensor(4.5834),24.966957901562463,4.27397629676132,202853659.2404134,24.94077847026184,4.27397629676132,102988801.8796861
85,tensor(464.5603),tensor(4.6242),25.07767683942078,4.725636633014843,549671361.6755694,24.94077847026184,4.27397629676132,102988801.8796861
86,tensor(472.6044),tensor(4.9602),25.972722345598303,4.39453128356461,217319212.2835795,24.94077847026184,4.27397629676132,102988801.8796861
87,tensor(472.0749),tensor(4.6771),25.220833834432263,4.36105145189009,286285060.0978578,24.94077847026184,4.27397629676132,102988801.8796861
88,tensor(467.6995),tensor(4.5873),24.977387860557993,4.322840490090291,232260801.76578447,24.94077847026184,4.27397629676132,102988801.8796861
89,tensor(466.0504),tensor(4.7493),25.414641874679212,4.504969735964962,430673712.3855435,24.94077847026184,4.27397629676132,102988801.8796861
90,tensor(469.3769),tensor(4.6520),25.153087013801684,4.386009687408406,255462454.89187384,24.94077847026184,4.27397629676132,102988801.8796861
91,tensor(470.6802),tensor(4.6855),25.24347475413807,4.458400919054464,355144137.6545565,24.94077847026184,4.27397629676132,102988801.8796861
92,tensor(469.8492),tensor(5.0013),26.08022213748751,4.398140764314997,185739250.41096023,24.94077847026184,4.27397629676132,102988801.8796861
93,tensor(475.8938),tensor(4.6783),25.22398759967915,4.712517458897133,461800727.2203407,24.94077847026184,4.27397629676132,102988801.8796861
94,tensor(470.6752),tensor(4.6906),25.25718289849693,4.2977457340320075,261846500.60039037,24.94077847026184,4.27397629676132,102988801.8796861
95,tensor(466.0138),tensor(4.5921),24.99038043860581,4.387240280584354,315248169.8945498,24.94077847026184,4.27397629676132,102988801.8796861
96,tensor(476.8890),tensor(4.9077),25.83493679784818,4.332710782935412,150585140.38422847,24.94077847026184,4.27397629676132,102988801.8796861
97,tensor(476.7638),tensor(4.9328),25.900930540967128,4.377170038978001,232531355.36073786,24.94077847026184,4.27397629676132,102988801.8796861
98,tensor(478.4671),tensor(4.6545),25.159809966321813,4.25978878035151,203642000.8390451,24.94077847026184,4.25978878035151,102988801.8796861
99,tensor(473.0615),tensor(4.5953),24.999178607427865,4.271351980408291,272999313.7482873,24.94077847026184,4.25978878035151,102988801.8796861
100,tensor(478.7568),tensor(4.5944),24.996664532684004,4.414668928071959,350333772.4608616,24.94077847026184,4.25978878035151,102988801.8796861
101,tensor(476.9045),tensor(5.0204),26.130015646509552,4.461793562620764,294609658.6834881,24.94077847026184,4.25978878035151,102988801.8796861
102,tensor(473.1262),tensor(4.6063),25.02924112029949,4.375483922842489,348889102.1061736,24.94077847026184,4.25978878035151,102988801.8796861
103,tensor(476.2862),tensor(4.5654),24.917798214655384,4.539531187737052,524634086.6612627,24.917798214655384,4.25978878035151,102988801.8796861
104,tensor(474.3529),tensor(4.6431),25.128790322368314,4.442677344765437,344958019.28673756,24.917798214655384,4.25978878035151,102988801.8796861
105,tensor(473.3200),tensor(4.6371),25.112587194804227,4.303395259678592,192657823.7606305,24.917798214655384,4.25978878035151,102988801.8796861
106,tensor(470.1895),tensor(4.8463),25.672798754005846,4.332941535015066,190503738.85413605,24.917798214655384,4.25978878035151,102988801.8796861
107,tensor(471.0460),tensor(4.6640),25.185483058724493,4.34203147905259,300279416.2941014,24.917798214655384,4.25978878035151,102988801.8796861
108,tensor(471.9680),tensor(4.6103),25.03986418412967,4.240555276162211,191724305.9341334,24.917798214655384,4.240555276162211,102988801.8796861
109,tensor(466.9666),tensor(4.5470),24.86738298371783,4.378708810849305,362872733.6216845,24.86738298371783,4.240555276162211,102988801.8796861
110,tensor(463.4959),tensor(4.5163),24.78335866796262,4.746708561272864,714196182.4736633,24.78335866796262,4.240555276162211,102988801.8796861
111,tensor(467.1852),tensor(4.6190),25.06368728539832,4.662505507372416,506445029.2193466,24.78335866796262,4.240555276162211,102988801.8796861
112,tensor(466.1081),tensor(4.4652),24.642685765800017,4.267984552851062,319492738.6848157,24.642685765800017,4.240555276162211,102988801.8796861
113,tensor(466.0530),tensor(4.5478),24.869797805487572,4.495268253064547,479627247.60352343,24.642685765800017,4.240555276162211,102988801.8796861
114,tensor(466.1978),tensor(4.5896),24.983809324195065,4.244205762677014,243189314.79347512,24.642685765800017,4.240555276162211,102988801.8796861
115,tensor(472.5985),tensor(4.5141),24.777257264500655,4.420783318158003,409161531.0220472,24.642685765800017,4.240555276162211,102988801.8796861
116,tensor(470.9849),tensor(4.7383),25.385284171600322,4.322861816577551,285053930.3242,24.642685765800017,4.240555276162211,102988801.8796861
117,tensor(470.7359),tensor(4.4949),24.724644526627998,4.224100312458549,278758494.9940953,24.642685765800017,4.224100312458549,102988801.8796861
118,tensor(475.5792),tensor(4.8161),25.592882399481375,4.388835162897662,328749403.01345855,24.642685765800017,4.224100312458549,102988801.8796861
119,tensor(472.3624),tensor(4.6901),25.255893010074512,4.294410840462327,288247557.75857514,24.642685765800017,4.224100312458549,102988801.8796861
120,tensor(477.9869),tensor(4.4573),24.620889898740323,4.312025207089868,380313701.4481888,24.620889898740323,4.224100312458549,102988801.8796861
121,tensor(469.4613),tensor(4.4794),24.682072599775115,4.3671903160917935,384479088.71347445,24.620889898740323,4.224100312458549,102988801.8796861
122,tensor(470.2514),tensor(4.4427),24.580734367851957,4.231862189332158,274362379.8482847,24.580734367851957,4.224100312458549,102988801.8796861
123,tensor(470.9283),tensor(4.5061),24.755319991669392,4.213385017723915,259092705.54151422,24.580734367851957,4.213385017723915,102988801.8796861
124,tensor(468.8501),tensor(4.4949),24.72464786987994,4.241574989658808,310765288.48684186,24.580734367851957,4.213385017723915,102988801.8796861
125,tensor(469.5572),tensor(4.5739),24.941018432864873,4.253583768580459,234950830.2245602,24.580734367851957,4.213385017723915,102988801.8796861
126,tensor(469.2663),tensor(4.5415),24.852449193802258,4.372563668762208,429931642.03566086,24.580734367851957,4.213385017723915,102988801.8796861
127,tensor(467.6196),tensor(4.5083),24.76150776836085,4.291974310227438,333821187.9835716,24.580734367851957,4.213385017723915,102988801.8796861
128,tensor(469.5063),tensor(4.7445),25.401834929237822,4.3085825895937555,264196772.22229183,24.580734367851957,4.213385017723915,102988801.8796861
129,tensor(470.7008),tensor(4.5434),24.85754695884778,4.344389793877842,330020836.5481473,24.580734367851957,4.213385017723915,102988801.8796861
130,tensor(470.7494),tensor(4.7154),25.32368330197669,4.270682532713102,187091047.05354288,24.580734367851957,4.213385017723915,102988801.8796861
131,tensor(469.8320),tensor(4.5205),24.794805271822256,4.226565758954531,232419860.43816257,24.580734367851957,4.213385017723915,102988801.8796861
132,tensor(467.7054),tensor(4.7433),25.398637237504705,4.48544618546553,449163626.4620143,24.580734367851957,4.213385017723915,102988801.8796861
133,tensor(462.8458),tensor(4.8073),25.569348902684204,4.362677532413973,281338288.1677028,24.580734367851957,4.213385017723915,102988801.8796861
134,tensor(472.0891),tensor(4.5771),24.94972195699228,4.323764929700162,276529685.47403204,24.580734367851957,4.213385017723915,102988801.8796861
135,tensor(468.1219),tensor(4.5843),24.969165820515677,4.234197511603078,241688745.83563414,24.580734367851957,4.213385017723915,102988801.8796861
136,tensor(467.1347),tensor(4.5107),24.768156066563215,4.408604331627614,371563867.97867537,24.580734367851957,4.213385017723915,102988801.8796861
137,tensor(463.9721),tensor(4.4896),24.70990391003398,4.399403443942779,391481532.43607426,24.580734367851957,4.213385017723915,102988801.8796861
138,tensor(468.9195),tensor(4.5376),24.841885523608426,4.768794426989063,628417615.5634973,24.580734367851957,4.213385017723915,102988801.8796861
139,tensor(460.0413),tensor(4.5256),24.808780729345827,4.419976342870727,377573377.6217614,24.580734367851957,4.213385017723915,102988801.8796861
140,tensor(459.8106),tensor(4.5205),24.79478528920449,4.474428213683133,449484088.27572834,24.580734367851957,4.213385017723915,102988801.8796861
141,tensor(462.8013),tensor(4.6184),25.06191358943761,4.449165911233726,451364240.32067585,24.580734367851957,4.213385017723915,102988801.8796861
142,tensor(465.3233),tensor(4.4952),24.725344900426098,4.317597990908224,339203342.6181424,24.580734367851957,4.213385017723915,102988801.8796861
143,tensor(462.3146),tensor(4.4892),24.708919088321057,4.392342036101907,452857873.29522127,24.580734367851957,4.213385017723915,102988801.8796861
144,tensor(469.4828),tensor(4.4639),24.6392832126875,4.2201746527000275,279835300.4811015,24.580734367851957,4.213385017723915,102988801.8796861
145,tensor(466.6631),tensor(4.5432),24.857122483864483,4.558784591644502,451768512.86508375,24.580734367851957,4.213385017723915,102988801.8796861
146,tensor(467.3793),tensor(4.4608),24.630618730294344,4.4798927212986355,538651936.1755474,24.580734367851957,4.213385017723915,102988801.8796861
147,tensor(468.8793),tensor(4.5576),24.896462759922162,4.23387985504919,261157769.13595474,24.580734367851957,4.213385017723915,102988801.8796861
148,tensor(468.7964),tensor(4.9857),26.039596038707984,4.468660845504497,344718605.1506418,24.580734367851957,4.213385017723915,102988801.8796861
149,tensor(469.9434),tensor(4.7374),25.382823124629887,4.318776695007946,275879580.34178627,24.580734367851957,4.213385017723915,102988801.8796861
150,tensor(466.2618),tensor(4.8388),25.652896209417335,4.2802917867176085,152765106.3355362,24.580734367851957,4.213385017723915,102988801.8796861
151,tensor(467.7199),tensor(4.5191),24.791053919089876,4.240251501351937,251783350.92211017,24.580734367851957,4.213385017723915,102988801.8796861
152,tensor(468.7519),tensor(4.7400),25.389806008127447,4.283142922880132,211684390.9963805,24.580734367851957,4.213385017723915,102988801.8796861
153,tensor(468.6046),tensor(4.5121),24.771912136896045,4.4052318651214915,346017372.1389101,24.580734367851957,4.213385017723915,102988801.8796861
154,tensor(469.1988),tensor(4.5658),24.918775681099138,4.417643704650122,336144602.989411,24.580734367851957,4.213385017723915,102988801.8796861
155,tensor(465.0229),tensor(4.5793),24.95554060633892,4.414643644970664,446313348.73870194,24.580734367851957,4.213385017723915,102988801.8796861
156,tensor(462.7448),tensor(4.5249),24.80704428915393,4.391878338486548,375436502.3440424,24.580734367851957,4.213385017723915,102988801.8796861
157,tensor(464.9664),tensor(4.5729),24.938153783103473,4.2928596182012715,300166680.2994859,24.580734367851957,4.213385017723915,102988801.8796861
158,tensor(461.8840),tensor(4.5158),24.782009012644554,4.238920568719768,276024428.66440916,24.580734367851957,4.213385017723915,102988801.8796861
159,tensor(464.6256),tensor(4.5630),24.911229307421205,4.418241669468701,445943416.98266464,24.580734367851957,4.213385017723915,102988801.8796861
160,tensor(464.4716),tensor(4.4788),24.68032073772996,4.341009198412629,345359814.46274924,24.580734367851957,4.213385017723915,102988801.8796861
161,tensor(462.9384),tensor(4.4984),24.73410570465433,4.54362262512797,498565783.2738529,24.580734367851957,4.213385017723915,102988801.8796861
162,tensor(468.5154),tensor(4.4666),24.64665615314092,4.373397643496464,414564024.2112035,24.580734367851957,4.213385017723915,102988801.8796861
163,tensor(464.6154),tensor(4.7121),25.31500031182368,4.270368465480685,196748658.62337703,24.580734367851957,4.213385017723915,102988801.8796861
164,tensor(466.4037),tensor(4.5079),24.76045293862404,4.479487095654261,375992137.7835206,24.580734367851957,4.213385017723915,102988801.8796861
165,tensor(473.4107),tensor(4.5021),24.744373080101884,4.317767886466271,259699785.00450128,24.580734367851957,4.213385017723915,102988801.8796861
166,tensor(467.2928),tensor(4.5159),24.782221982238482,4.29743866591143,266828413.3609048,24.580734367851957,4.213385017723915,102988801.8796861
167,tensor(465.1930),tensor(4.5443),24.860157302318363,4.439507627616386,462674016.00402546,24.580734367851957,4.213385017723915,102988801.8796861
168,tensor(462.0080),tensor(4.5445),24.86072176743491,4.3180404632651825,285416300.13186234,24.580734367851957,4.213385017723915,102988801.8796861
169,tensor(465.9666),tensor(4.5606),24.90470040362841,4.311105165744415,289978987.9776144,24.580734367851957,4.213385017723915,102988801.8796861
170,tensor(461.2361),tensor(4.5816),24.961921300559624,4.233383088091615,212151907.32306185,24.580734367851957,4.213385017723915,102988801.8796861
171,tensor(461.5507),tensor(4.5079),24.760279863743328,4.20366673305847,220593654.27404162,24.580734367851957,4.20366673305847,102988801.8796861
172,tensor(461.2946),tensor(4.5925),24.991628860677757,4.364103147690309,365394379.3937201,24.580734367851957,4.20366673305847,102988801.8796861
173,tensor(461.8904),tensor(4.9268),25.885204544066823,4.548301883132928,411204186.7301542,24.580734367851957,4.20366673305847,102988801.8796861
174,tensor(459.7228),tensor(4.5759),24.946387768545776,4.216626175604562,205640781.46343726,24.580734367851957,4.20366673305847,102988801.8796861
175,tensor(472.7691),tensor(4.7937),25.533233948272013,4.303982485427235,169206372.39450726,24.580734367851957,4.20366673305847,102988801.8796861
176,tensor(465.2494),tensor(4.7108),25.31138324403082,4.316625333955331,252518437.79321977,24.580734367851957,4.20366673305847,102988801.8796861
177,tensor(466.1629),tensor(4.6810),25.231154897028567,4.466090430399563,371692042.03390527,24.580734367851957,4.20366673305847,102988801.8796861
178,tensor(471.3515),tensor(4.8369),25.647849547019323,4.370817597474507,265743520.59275466,24.580734367851957,4.20366673305847,102988801.8796861
179,tensor(467.2743),tensor(4.5199),24.793219773615096,4.3121669821105355,344870535.713575,24.580734367851957,4.20366673305847,102988801.8796861
180,tensor(465.7549),tensor(4.5749),24.943719055454878,4.27685589247687,270710671.8490869,24.580734367851957,4.20366673305847,102988801.8796861
181,tensor(463.9829),tensor(4.6023),25.018302923651312,4.523570676601006,309460351.4032307,24.580734367851957,4.20366673305847,102988801.8796861
182,tensor(461.7439),tensor(4.9253),25.881380068838343,4.329064710753008,168464399.5877961,24.580734367851957,4.20366673305847,102988801.8796861
183,tensor(460.7011),tensor(4.7291),25.360625552143354,4.318931569575103,259651098.2333451,24.580734367851957,4.20366673305847,102988801.8796861
184,tensor(461.1705),tensor(5.1401),26.439508543147983,4.4760312686373345,255499301.5295335,24.580734367851957,4.20366673305847,102988801.8796861
185,tensor(471.0200),tensor(4.8315),25.633598307831782,4.330128825210587,234950918.3121441,24.580734367851957,4.20366673305847,102988801.8796861
186,tensor(469.6920),tensor(4.7904),25.524451492061484,4.398696404559477,331174462.27222234,24.580734367851957,4.20366673305847,102988801.8796861
187,tensor(471.4432),tensor(4.8972),25.807425207991454,4.404722818138605,305155852.2890714,24.580734367851957,4.20366673305847,102988801.8796861
188,tensor(475.2377),tensor(4.7028),25.289926031384766,4.430133836854725,388992180.1238954,24.580734367851957,4.20366673305847,102988801.8796861
189,tensor(464.4606),tensor(4.6925),25.262293729906773,4.351296445327783,319864781.3684797,24.580734367851957,4.20366673305847,102988801.8796861
190,tensor(473.0265),tensor(4.7583),25.43877165245604,4.347342465035873,278962607.70221347,24.580734367851957,4.20366673305847,102988801.8796861
191,tensor(468.3299),tensor(5.0428),26.188087736375323,4.390823615013392,213545258.24860516,24.580734367851957,4.20366673305847,102988801.8796861
192,tensor(475.1794),tensor(4.6406),25.122125106693378,4.435928487095831,314173714.28688484,24.580734367851957,4.20366673305847,102988801.8796861
193,tensor(473.7118),tensor(4.7005),25.28367138568742,4.371309974870443,344513508.31127864,24.580734367851957,4.20366673305847,102988801.8796861
194,tensor(475.7151),tensor(4.6181),25.061229597230263,4.5179172502396625,425597902.12117064,24.580734367851957,4.20366673305847,102988801.8796861
195,tensor(473.8969),tensor(4.9535),25.955287048349355,4.358619550449348,178533834.3615575,24.580734367851957,4.20366673305847,102988801.8796861
196,tensor(467.9063),tensor(4.7069),25.300938045586356,4.366413277174745,347122819.4018592,24.580734367851957,4.20366673305847,102988801.8796861
197,tensor(460.7256),tensor(4.6531),25.156077615674242,4.293098153980453,260745724.49661094,24.580734367851957,4.20366673305847,102988801.8796861
198,tensor(466.0345),tensor(4.5152),24.780340235701107,4.547588975492486,442836379.2087838,24.580734367851957,4.20366673305847,102988801.8796861
199,tensor(466.8913),tensor(4.7476),25.4101828617892,4.769697411220615,418936051.0236175,24.580734367851957,4.20366673305847,102988801.8796861
200,tensor(463.2799),tensor(4.5137),24.77620148587714,4.3144158298410105,358273286.31341285,24.580734367851957,4.20366673305847,102988801.8796861
201,tensor(461.8228),tensor(4.6538),25.157711496396658,4.364875680170071,265570656.56839743,24.580734367851957,4.20366673305847,102988801.8796861
202,tensor(464.9492),tensor(4.4938),24.721656956542866,4.465708665660745,430651669.8307056,24.580734367851957,4.20366673305847,102988801.8796861
203,tensor(469.0508),tensor(4.5461),24.865163936592182,4.438624010469004,401279358.9179544,24.580734367851957,4.20366673305847,102988801.8796861
