Epoch,Train Loss,Validation Loss,RMSE Validation,MAE Validation,MAPE Validation,Min_RMSE Evaluation,Min_MAE Evaluation,Min_MAPE Evaluation
1,0.6542878,2.8981698,19.853239553821687,4.2110177753129365,719181973.251757,19.853239553821687,4.2110177753129365,719181973.251757
2,0.48619163,2.8260248,19.604574713879995,4.022567419071769,633695051.8883921,19.604574713879995,4.022567419071769,633695051.8883921
3,0.4683177,2.7702534,19.410164024753207,4.004496817598727,647875212.0837857,19.410164024753207,4.004496817598727,633695051.8883921
4,0.4629142,2.6970017,19.15182052280913,4.033217336552634,688420295.7623297,19.15182052280913,4.004496817598727,633695051.8883921
5,0.47167793,2.9968693,20.188465527722645,4.007984577964469,564223448.2015152,19.15182052280913,4.004496817598727,564223448.2015152
6,0.46532387,2.909448,19.891829311713707,4.00063254931599,601166605.2229846,19.15182052280913,4.00063254931599,564223448.2015152
7,0.45927644,2.8384933,19.647774832359943,3.976321377050684,606241069.6877056,19.15182052280913,3.976321377050684,564223448.2015152
8,0.45261815,2.8783307,19.78517007994471,4.009760791773855,614964886.3493633,19.15182052280913,3.976321377050684,564223448.2015152
9,0.4479775,2.7538376,19.352567753422527,4.011251023584857,659900483.2643588,19.15182052280913,3.976321377050684,564223448.2015152
10,0.44319794,2.9384093,19.990588804424668,4.022998490879694,590804592.1209601,19.15182052280913,3.976321377050684,564223448.2015152
11,0.43819377,2.7844074,19.45968619080799,4.0039876132053225,651858780.965488,19.15182052280913,3.976321377050684,564223448.2015152
12,0.43845516,2.818085,19.5770177886957,3.9724794866923974,620462194.4170218,19.15182052280913,3.9724794866923974,564223448.2015152
13,0.43423718,2.9847348,20.147553273105412,4.007459161878276,573226407.3860354,19.15182052280913,3.9724794866923974,564223448.2015152
14,0.42647326,2.8098693,19.54845733042373,3.9339679001744785,600612291.5579569,19.15182052280913,3.9339679001744785,564223448.2015152
15,0.41179222,3.09605,20.519813080281928,4.002072729304836,526416182.59538615,19.15182052280913,3.9339679001744785,526416182.59538615
16,0.41015902,2.6750546,19.07373482208612,3.8153126861542765,577085941.6431165,19.07373482208612,3.8153126861542765,526416182.59538615
17,0.4035007,2.6026917,18.81398518253364,3.836154499281867,619048933.3943646,18.81398518253364,3.8153126861542765,526416182.59538615
18,0.40773058,2.5148451,18.49375284579613,3.851397447408915,664588488.7472475,18.49375284579613,3.8153126861542765,526416182.59538615
19,0.4020496,2.628783,18.90805362816792,3.7775325178738517,571725628.9138297,18.49375284579613,3.7775325178738517,526416182.59538615
20,0.3964669,2.5181584,18.505932168575637,3.9233151395026824,698178675.1846809,18.49375284579613,3.7775325178738517,526416182.59538615
21,0.3997513,2.5546672,18.639599988977533,3.788145390819954,612221185.1026005,18.49375284579613,3.7775325178738517,526416182.59538615
22,0.39869472,2.5026033,18.448685571793728,3.7778098216339084,614414385.3262763,18.448685571793728,3.7775325178738517,526416182.59538615
23,0.39284316,2.5162995,18.49910065904969,3.736681266162563,582476736.2379403,18.448685571793728,3.736681266162563,526416182.59538615
24,0.39362562,2.5913327,18.77288456964933,3.7303463843459195,555374168.8020546,18.448685571793728,3.7303463843459195,526416182.59538615
25,0.38984233,2.4696968,18.326994953066514,3.748891857740505,606102427.8889405,18.326994953066514,3.7303463843459195,526416182.59538615
26,0.39344797,2.4991314,18.43588352512277,3.7334007268645553,586235348.2672354,18.326994953066514,3.7303463843459195,526416182.59538615
27,0.39210445,2.4696033,18.326648964985015,3.787087827345307,624525046.5862378,18.326648964985015,3.7303463843459195,526416182.59538615
28,0.39115125,2.4762907,18.351444252900553,3.813208433715647,631411818.7041144,18.326648964985015,3.7303463843459195,526416182.59538615
29,0.38804936,2.4634485,18.303797485958064,3.7098965725422244,566893051.2396156,18.303797485958064,3.7098965725422244,526416182.59538615
30,0.39010444,2.4291925,18.176089363068108,3.7650142498801076,608092356.8581644,18.176089363068108,3.7098965725422244,526416182.59538615
31,0.38866892,2.425301,18.16152434943126,3.718791130218798,587891278.8817539,18.16152434943126,3.7098965725422244,526416182.59538615
32,0.3925759,2.4087706,18.099525455255574,3.6592817393053427,553157670.3451995,18.099525455255574,3.6592817393053427,526416182.59538615
33,0.38705575,2.5835075,18.744517951826563,3.6365374130203274,469623001.3319634,18.099525455255574,3.6365374130203274,469623001.3319634
34,0.3951171,2.4200883,18.141994833823595,3.6761576979259396,563963094.9766378,18.099525455255574,3.6365374130203274,469623001.3319634
35,0.39043713,2.4518447,18.260635305427265,3.8114494175360787,613972743.1006206,18.099525455255574,3.6365374130203274,469623001.3319634
36,0.3936481,2.413255,18.11636444302468,3.6605535521476322,542654993.0899988,18.099525455255574,3.6365374130203274,469623001.3319634
37,0.39632738,2.457707,18.28245573116407,3.6055489122629063,504116827.194522,18.099525455255574,3.6055489122629063,469623001.3319634
38,0.39437467,2.4192655,18.1389113621232,3.7184692467569525,575428406.0040249,18.099525455255574,3.6055489122629063,469623001.3319634
39,0.39472762,2.4678605,18.32017841658076,3.819208610818675,609980163.7857835,18.099525455255574,3.6055489122629063,469623001.3319634
40,0.39317554,2.4308662,18.18234743775764,3.7009907396547774,558109794.2866955,18.099525455255574,3.6055489122629063,469623001.3319634
41,0.40133697,2.4276912,18.170470393248188,3.614430025747077,519995782.7637053,18.099525455255574,3.6055489122629063,469623001.3319634
42,0.3974568,2.4416263,18.222545102439902,3.6982779239740675,559553703.7167952,18.099525455255574,3.6055489122629063,469623001.3319634
43,0.39876005,2.4434037,18.229177351626564,3.6288914114240924,513986567.3432741,18.099525455255574,3.6055489122629063,469623001.3319634
44,0.4018157,2.4400632,18.21671203228713,3.7194850929474086,575119013.8201306,18.099525455255574,3.6055489122629063,469623001.3319634
45,0.39678624,2.4220822,18.149470177108597,3.6225109466137146,522773134.69887936,18.099525455255574,3.6055489122629063,469623001.3319634
46,0.3928636,2.4783757,18.359167630820007,3.7476012318762733,566410231.7451036,18.099525455255574,3.6055489122629063,469623001.3319634
47,0.3987565,2.624253,18.891752961915323,3.941900654925201,616328451.9584892,18.099525455255574,3.6055489122629063,469623001.3319634
48,0.394617,2.505508,18.459389126371278,3.615373021045266,470668066.13097095,18.099525455255574,3.6055489122629063,469623001.3319634
49,0.39431295,2.5317981,18.555983928878103,3.7807452963333223,552631760.7548369,18.099525455255574,3.6055489122629063,469623001.3319634
50,0.4014505,2.5277367,18.541094408828723,3.727537270830578,519938415.7077835,18.099525455255574,3.6055489122629063,469623001.3319634
51,0.40049905,2.5886748,18.763255200693674,3.699664088405599,483866517.95580435,18.099525455255574,3.6055489122629063,469623001.3319634
52,0.39912263,2.6188118,18.872157775612095,3.770479136395266,507130993.0374591,18.099525455255574,3.6055489122629063,469623001.3319634
53,0.40355355,2.5821743,18.739679907051443,3.744912135582154,511908230.11968803,18.099525455255574,3.6055489122629063,469623001.3319634
54,0.40230364,2.596363,18.791099396099362,3.7205260792568646,491935369.7541504,18.099525455255574,3.6055489122629063,469623001.3319634
55,0.40357548,2.528473,18.54379365189892,3.7606086554253646,538543685.0734909,18.099525455255574,3.6055489122629063,469623001.3319634
56,0.40015298,2.6423066,18.9566249338827,3.6760674905197073,458392294.4178422,18.099525455255574,3.6055489122629063,458392294.4178422
57,0.40376022,3.0787933,20.462550561199333,3.8099705070870433,377906020.859217,18.099525455255574,3.6055489122629063,377906020.859217
58,0.3977193,2.5717468,18.701805318046837,3.8191030778085446,564791260.0649883,18.099525455255574,3.6055489122629063,377906020.859217
59,0.403416,2.6216707,18.882457536545708,3.864677960406679,555620873.8298929,18.099525455255574,3.6055489122629063,377906020.859217
60,0.40163025,2.604503,18.82053101708766,3.7904864061989403,526906643.4668784,18.099525455255574,3.6055489122629063,377906020.859217
61,0.39679974,2.7414896,19.309130441684392,3.991130692473404,582967153.5814832,18.099525455255574,3.6055489122629063,377906020.859217
62,0.39626265,2.6183002,18.870314958617243,3.813271216057026,532652193.53787285,18.099525455255574,3.6055489122629063,377906020.859217
63,0.39963552,2.5703652,18.696781116744763,3.689553105582904,486244308.9267766,18.099525455255574,3.6055489122629063,377906020.859217
64,0.39503464,2.691605,19.132647723167185,3.672295141369673,442651274.3416544,18.099525455255574,3.6055489122629063,377906020.859217
65,0.4059134,2.6052675,18.823292728932255,3.73085230417199,491285255.9053371,18.099525455255574,3.6055489122629063,377906020.859217
66,0.40359145,2.6123924,18.849014715754407,3.7647573866096216,500509170.23855513,18.099525455255574,3.6055489122629063,377906020.859217
67,0.3983495,2.7870202,19.468813688114476,4.04109673793696,589489421.0942743,18.099525455255574,3.6055489122629063,377906020.859217
68,0.40755725,2.6633472,19.031951647949725,3.883079977840366,547768143.2375407,18.099525455255574,3.6055489122629063,377906020.859217
69,0.40985706,2.6619053,19.026799910590118,3.7307904860162817,491315487.703955,18.099525455255574,3.6055489122629063,377906020.859217
70,0.41821426,2.7986498,19.50939246729363,3.7275193605821757,439533313.1825096,18.099525455255574,3.6055489122629063,377906020.859217
71,0.41461375,2.7114775,19.203148325512085,3.8992156733352785,550992242.24145,18.099525455255574,3.6055489122629063,377906020.859217
72,0.41989997,2.7647064,19.390720146816353,3.7340937989433,462544269.8619677,18.099525455255574,3.6055489122629063,377906020.859217
73,0.41499048,2.686852,19.115747941308346,3.8627795905970563,543272577.33788,18.099525455255574,3.6055489122629063,377906020.859217
74,0.41618988,2.6910837,19.130794968136374,3.8083489220315925,513103045.3694041,18.099525455255574,3.6055489122629063,377906020.859217
75,0.40891698,2.7753458,19.427995868028987,3.733778796147603,450038476.74111795,18.099525455255574,3.6055489122629063,377906020.859217
76,0.41216588,2.759534,19.372573208184683,3.7135881549892673,449123966.67974156,18.099525455255574,3.6055489122629063,377906020.859217
77,0.41942734,2.875543,19.775586371542577,3.7201800977384463,412751614.8322596,18.099525455255574,3.6055489122629063,377906020.859217
78,0.41258416,2.6946378,19.14342356976209,3.8473296515429087,520842777.1111926,18.099525455255574,3.6055489122629063,377906020.859217
79,0.41735333,2.6364827,18.93572294165526,3.796733110240154,523408720.60768765,18.099525455255574,3.6055489122629063,377906020.859217
80,0.41153732,2.8641133,19.736245447321227,3.7172084629475064,414806892.39608586,18.099525455255574,3.6055489122629063,377906020.859217
