Epoch,Train Loss,Validation Loss,RMSE Validation,MAE Validation,MAPE Validation,Min_RMSE Evaluation,Min_MAE Evaluation,Min_MAPE Evaluation
1,1150.6666,9.528014,35.997362061213614,6.246213501291542,574466928.3589884,35.997362061213614,6.246213501291542,574466928.3589884
2,1149.2351,9.609142,36.150289661992694,6.250580007080174,426058906.50974053,35.997362061213614,6.246213501291542,426058906.50974053
3,1150.927,9.643092,36.21409274675082,6.390195675623818,530158728.2641752,35.997362061213614,6.246213501291542,426058906.50974053
4,1144.1193,9.557429,36.05288244531839,6.219026965822141,442011590.8124599,35.997362061213614,6.219026965822141,426058906.50974053
5,1147.3582,9.691764,36.305368841473246,6.372085866884373,480905621.9111893,35.997362061213614,6.219026965822141,426058906.50974053
6,1139.5996,9.582657,36.100433291760304,6.265531128621394,438612117.809346,35.997362061213614,6.219026965822141,426058906.50974053
7,1140.8544,9.626064,36.18210346443507,6.312788865131641,444398790.7948888,35.997362061213614,6.219026965822141,426058906.50974053
8,1131.5717,9.479003,35.904661222150246,6.134303518668966,353923197.871628,35.904661222150246,6.134303518668966,353923197.871628
9,1137.4016,9.576402,36.088651381388864,6.343351071644959,504995168.53002363,35.904661222150246,6.134303518668966,353923197.871628
10,1136.7098,9.594746,36.12319357803409,6.349710728270567,496610509.4162346,35.904661222150246,6.134303518668966,353923197.871628
11,1126.0922,9.523045,35.98797416887504,6.235606738022543,420490135.166365,35.904661222150246,6.134303518668966,353923197.871628
12,1125.6481,9.420937,35.794519598341424,6.112044869471381,320379182.2177913,35.794519598341424,6.112044869471381,320379182.2177913
13,1130.9962,9.601921,36.136705082004184,6.383153550618352,498927015.36123186,35.794519598341424,6.112044869471381,320379182.2177913
14,1136.6743,9.65295,36.232598102842644,6.395042428127123,523486407.03893983,35.794519598341424,6.112044869471381,320379182.2177913
15,1124.3889,9.462072,35.87257683526614,6.310556206836189,498763000.2549251,35.794519598341424,6.112044869471381,320379182.2177913
16,1132.8011,9.678119,36.279806872707994,6.509220839030023,584868953.1414462,35.794519598341424,6.112044869471381,320379182.2177913
17,1127.4985,9.508254,35.96001167659564,6.310573879453995,461176803.5131285,35.794519598341424,6.112044869471381,320379182.2177913
18,1128.4635,9.431809,35.81516222106025,6.161650686870941,343408734.7699937,35.794519598341424,6.112044869471381,320379182.2177913
19,1127.0872,9.4566765,35.86234703534368,6.215397396344034,402833037.8909112,35.794519598341424,6.112044869471381,320379182.2177913
20,1118.8597,9.557393,36.05281708720057,6.329083180248544,433962726.0718251,35.794519598341424,6.112044869471381,320379182.2177913
21,1117.0154,9.482545,35.91136801820947,6.217459160133747,381330694.72450083,35.794519598341424,6.112044869471381,320379182.2177913
22,1115.2207,9.57657,36.08896671252144,6.5092288146401645,600336390.943426,35.794519598341424,6.112044869471381,320379182.2177913
23,1113.2031,9.507094,35.957818270255686,6.269489278225691,366309698.9745704,35.794519598341424,6.112044869471381,320379182.2177913
24,1107.0474,9.546139,36.03158230283927,6.343881305398219,454120660.52053154,35.794519598341424,6.112044869471381,320379182.2177913
25,1112.0135,9.3900385,35.73576705995112,6.233598520147569,408493143.5024319,35.73576705995112,6.112044869471381,320379182.2177913
26,1110.9171,9.39342,35.74220242084416,6.182769718235949,385533032.23325664,35.73576705995112,6.112044869471381,320379182.2177913
27,1121.1256,9.715128,36.34910634577257,6.720174867997758,712798802.2870249,35.73576705995112,6.112044869471381,320379182.2177913
28,1111.582,9.3807745,35.718136526030605,6.19963718171753,362609005.8758146,35.718136526030605,6.112044869471381,320379182.2177913
29,1103.9722,9.24172,35.45241685633861,5.993725348567068,226647996.12017885,35.45241685633861,5.993725348567068,226647996.12017885
30,1104.2759,9.610865,36.15353036324405,6.6235981337132745,689026337.6784543,35.45241685633861,5.993725348567068,226647996.12017885
31,1108.7173,9.526676,35.99483425012677,6.40343632574376,488758118.04884887,35.45241685633861,5.993725348567068,226647996.12017885
32,1108.32,9.196873,35.3662924113603,6.083134611943314,356436444.3305212,35.3662924113603,5.993725348567068,226647996.12017885
33,1095.6831,9.183129,35.339857728168305,6.015019966961746,284245897.3834413,35.339857728168305,5.993725348567068,226647996.12017885
34,1104.9965,9.430678,35.81301749749166,6.164922314687832,268223125.93294537,35.339857728168305,5.993725348567068,226647996.12017885
35,1101.1863,9.314256,35.591273143234275,6.061730211530937,231071478.59238702,35.339857728168305,5.993725348567068,226647996.12017885
36,1098.5682,9.287232,35.53960905302633,6.146799668689622,339037559.6356582,35.339857728168305,5.993725348567068,226647996.12017885
37,1100.4045,9.425406,35.80300726114933,6.293771764831269,442878257.53097934,35.339857728168305,5.993725348567068,226647996.12017885
38,1098.5659,9.351025,35.661453904577506,6.202285269491952,351614049.19509727,35.339857728168305,5.993725348567068,226647996.12017885
39,1088.4823,9.41091,35.77546334332943,6.311198986544522,411980372.6523611,35.339857728168305,5.993725348567068,226647996.12017885
40,1093.5514,9.396386,35.747846848024174,6.205036852446529,301928330.57915664,35.339857728168305,5.993725348567068,226647996.12017885
41,1087.2188,9.46864,35.88502602127048,6.48434295997698,558945367.2134349,35.339857728168305,5.993725348567068,226647996.12017885
42,1078.903,9.422165,35.79684542627156,6.454459222575765,601262954.3006712,35.339857728168305,5.993725348567068,226647996.12017885
43,1070.419,9.216378,35.403778232054464,6.096037529529883,292328665.4475378,35.339857728168305,5.993725348567068,226647996.12017885
44,1065.3384,9.032401,35.04863238950921,5.93201763355874,185954705.66903856,35.04863238950921,5.93201763355874,185954705.66903856
45,1062.0679,9.082661,35.14600586410804,5.998896821959455,237497336.2230626,35.04863238950921,5.93201763355874,185954705.66903856
46,1060.9623,9.214603,35.400370898892135,6.1837069765804085,425148805.3664363,35.04863238950921,5.93201763355874,185954705.66903856
47,1056.9288,8.872189,34.736402022243745,5.8154073732743585,138502346.9864619,34.736402022243745,5.8154073732743585,138502346.9864619
48,1058.1846,9.0519905,35.08661577678254,5.969250571065937,237547906.7111358,34.736402022243745,5.8154073732743585,138502346.9864619
49,1054.3702,9.197338,35.36718961140778,6.138154785505961,338116768.06565815,34.736402022243745,5.8154073732743585,138502346.9864619
50,1049.2124,9.26426,35.49562332031682,6.188707969781094,350061289.0266588,34.736402022243745,5.8154073732743585,138502346.9864619
51,1045.0734,9.131983,35.24130433663327,5.970886416637927,207775892.57209322,34.736402022243745,5.8154073732743585,138502346.9864619
