Epoch,Train Loss,Validation Loss,RMSE Validation,MAE Validation,MAPE Validation,Min_RMSE Evaluation,Min_MAE Evaluation,Min_MAPE Evaluation
1,0.9084496,3.2638805,18.948004252274025,3.9344233053765665,664644752.8651593,18.948004252274025,3.9344233053765665,664644752.8651593
2,0.67165285,2.7763839,17.475761727845555,3.441068713463526,547757139.4291213,17.475761727845555,3.441068713463526,547757139.4291213
3,0.65547156,2.7732723,17.46596541363998,3.4981359197524484,569288362.1509813,17.46596541363998,3.441068713463526,547757139.4291213
4,0.65361094,2.7744179,17.469573922575464,3.636716726810549,625756628.5244179,17.46596541363998,3.441068713463526,547757139.4291213
5,0.64765775,2.788757,17.514657525760658,3.3930076603479797,522019201.7518512,17.46596541363998,3.3930076603479797,522019201.7518512
6,0.6361163,2.7608724,17.426873294765837,3.399603694195858,535184357.0210697,17.426873294765837,3.3930076603479797,522019201.7518512
7,0.6254761,2.7237735,17.3093917880245,3.346435835226928,522078217.5266456,17.3093917880245,3.346435835226928,522019201.7518512
8,0.6179827,2.708961,17.26226299452774,3.3494187366851818,526687002.03003746,17.26226299452774,3.346435835226928,522019201.7518512
9,0.605481,2.6221976,16.98357379871812,3.3976405822505917,568578592.4287325,16.98357379871812,3.346435835226928,522019201.7518512
10,0.6038523,2.6860604,17.189143155285166,3.322599317863036,515194754.11463976,16.98357379871812,3.322599317863036,515194754.11463976
11,0.5984228,2.6234627,16.98766953218415,3.3357378228008967,532193867.3070343,16.98357379871812,3.322599317863036,515194754.11463976
12,0.59851414,2.614008,16.95703068720784,3.275725886918035,504727461.9971805,16.95703068720784,3.275725886918035,504727461.9971805
13,0.5947694,2.6206274,16.978486312172787,3.2410271670727044,484633738.593427,16.95703068720784,3.2410271670727044,484633738.593427
14,0.5862318,2.5693977,16.81171386835059,3.2684045367881076,510412705.30183876,16.81171386835059,3.2410271670727044,484633738.593427
15,0.58408254,2.9343967,17.966180987611736,3.2725982437773973,404582667.9576815,16.81171386835059,3.2410271670727044,404582667.9576815
16,0.58664626,2.7791884,17.484586214219718,3.2495445267825938,449017166.7334823,16.81171386835059,3.2410271670727044,404582667.9576815
17,0.58049524,2.6106737,16.94621233228215,3.2771835714768165,511263680.8315565,16.81171386835059,3.2410271670727044,404582667.9576815
18,0.5805184,2.6250389,16.992769557496537,3.4780112423582183,592487405.0459658,16.81171386835059,3.2410271670727044,404582667.9576815
19,0.5742352,2.6231835,16.986764040338837,3.2074536273553376,461981582.90444416,16.81171386835059,3.2074536273553376,404582667.9576815
20,0.5669987,2.6028254,16.920722225985838,3.43540096203989,577944585.0669378,16.81171386835059,3.2074536273553376,404582667.9576815
21,0.57328784,2.5386136,16.710700689047993,3.2337147342899337,496422960.90797067,16.710700689047993,3.2074536273553376,404582667.9576815
22,0.5703005,2.5174706,16.640965457114945,3.237891597157221,504182733.7844327,16.640965457114945,3.2074536273553376,404582667.9576815
