1.000000000000000000e+00,4.797006886172769380e-02,1.984850405338229457e-02,1.989219825185561258e-02,1.370503179753635066e-02,3.253171572022148413e-03,6.739588801773221949e-03,1.347030122073221772e-02,6.042734340746401707e-03,1.533290987633583596e-02,7.331212023694797788e-04,3.434852592416570618e-03,6.289480452114273173e-03,4.080746934775975054e-03,2.702522848641574216e-01,2.278560621988102441e-01,9.111312876053486581e-03,3.964849107222265939e-02,5.423038366427819501e-02,3.430630133825138262e-02,1.418497359183543832e-02,3.644504551936850190e-02,1.258756709420374813e-02,7.419960786007885264e-03,4.476424488091543946e-02,3.135331048538201465e-02,1.119143053140806213e-02,2.116101612517725869e-02,2.028147070208604838e-02,3.156686870799559758e-03,2.707158961609480372e-02,2.161895239707492186e-02,1.351584495803821902e-02,1.417509534554112216e-02,1.374236651710551878e-02,2.626506015244696110e-02,1.637437443029165357e-02,2.199757947285376544e-03,1.425218511591741640e-03,8.001195429924915989e-03,2.464953525064091100e-02,1.504887873016419117e-02,9.841088085072537128e-03,1.699073722200406672e-02,1.740944437426607261e-02,1.143796323673608971e-02,1.742710135278695283e-02,2.024877397832597695e-02,2.326970298606550330e-02,1.863201785167866928e-02,1.553673564113150669e-02,1.777394509158217173e-02,1.356923472550036584e-02,9.439285400227870326e-03,1.212963515857265299e-02,7.558096669844747637e-03,1.317984457037083522e-02,1.192985634225500165e-03,2.028780592271211668e-03,4.128431114693315723e-03,4.210986790377169164e-02,2.833245915052487116e-02,1.096594846052352144e-04,6.342203746168275855e-04,2.952759504240456360e-03,5.020404125375108094e-04,3.050433850877723387e-05,5.772616839279110131e-03,1.718492272158751765e-03,1.304119090567923455e-03,3.547254551961082428e-03,1.435304976464940596e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.975011620201531315e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.114006812488311331e-03,1.384370494133616188e-03,0.000000000000000000e+00,9.842296209169360162e-04,9.842296209169232226e-04,0.000000000000000000e+00,1.102021545848130141e-02,1.409038333260211225e-02,4.569586866474497668e-03,7.804359448582321758e-03,9.842296209169230058e-04,2.678391773113402222e-02,1.079282432633761786e-02,3.133755421253778175e-03,3.113028987646376030e-03,1.438367109290001992e-02,4.465209225334185704e-03,0.000000000000000000e+00,0.000000000000000000e+00,9.842296209169373172e-04,4.019040594601718864e-04,3.457665863313782073e-04,9.842296209169377509e-04,0.000000000000000000e+00,2.291930626882837663e-02,2.609588413245663568e-02,0.000000000000000000e+00,9.842296209169386183e-04,1.391917037274129423e-03,9.842296209169388351e-04,2.148432505145162277e-03,0.000000000000000000e+00
4.797006886172769380e-02,1.000000000000000000e+00,3.039969603783029134e-02,1.032774636220750060e-02,7.189997497122103086e-03,3.179830129624070835e-03,4.440341402473282559e-03,6.132593402769156120e-03,3.540228592842408276e-03,8.101649622513678456e-03,8.169810986807331168e-04,1.813826041547078431e-03,7.217889542562873871e-03,3.672603768277211793e-03,1.295263465041651078e-03,3.959895011400323996e-03,7.488807446133093244e-04,2.312225809419499525e-02,3.483432333066675129e-02,1.825731256965228838e-02,6.787622226576459084e-03,1.980642594344118879e-02,9.105434699547918648e-03,6.759177453089904031e-03,3.658305264530887363e-02,1.618019750506530241e-02,1.563123232147685393e-02,1.054419202414675662e-02,1.007807646941580489e-02,1.568075272862563862e-03,1.346422422932208075e-02,1.074604342918426825e-02,6.713957746837305104e-03,7.055900907911025373e-03,1.058306432818195697e-02,1.306064623777220511e-02,9.492652963637542018e-03,1.097694468877907174e-03,3.086327487949274556e-03,5.326191697290338402e-03,1.225188380878731477e-02,7.503264647767082102e-03,4.912767255479714816e-03,8.471978573928650932e-03,8.664216334634903746e-03,5.681775880068208433e-03,8.673422998587762903e-03,1.007756970215312013e-02,1.157671134886307900e-02,9.257835805556932640e-03,7.717829476602535918e-03,8.832973679315701820e-03,6.768391623347234411e-03,4.688938319004271917e-03,5.387477624154676618e-03,3.775618774624883451e-03,6.565545127207127532e-03,7.983979305522288664e-04,1.293577294002199937e-03,7.818611174679985587e-04,2.934887693016026769e-02,5.037691740026125839e-03,3.227277612732343671e-04,2.318512085173617728e-03,7.694572745017617911e-04,1.916489511993923773e-03,4.889132798236150166e-04,2.619012326956915958e-03,2.608096468577427579e-03,1.184728182642735047e-03,1.829451220959181241e-03,3.412413760933885338e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.184334588647341256e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.843915324288656048e-03,6.654551432222098259e-03,0.000000000000000000e+00,4.889132798236152334e-04,4.889132798236084029e-04,0.000000000000000000e+00,5.534968452462889557e-03,7.038309173044229525e-03,2.269929348646903839e-03,3.876793477698912017e-03,4.889132798236108966e-04,8.844862969284051236e-04,5.838513677451747513e-03,2.043825624112250577e-03,1.562829840878811414e-03,2.492078516935629286e-03,2.459416483403491574e-03,0.000000000000000000e+00,0.000000000000000000e+00,4.889132798236172934e-04,6.914308505591060423e-04,8.468301351884770798e-04,4.889132798236163176e-04,0.000000000000000000e+00,1.129118504646994901e-03,8.148618762674432123e-04,0.000000000000000000e+00,4.889132798236167513e-04,6.914308505591065844e-04,4.889132798236168597e-04,1.067227769056179870e-03,0.000000000000000000e+00
1.984850405338229457e-02,3.039969603783029134e-02,1.000000000000000000e+00,5.489297025464724700e-03,3.876602369522791098e-03,1.516765353984084229e-03,2.096462417944530872e-03,3.408572181390065632e-03,1.688673877507408877e-03,1.144492968413473536e-03,1.339270226120014033e-03,8.651872539800993306e-04,2.557211335607900184e-03,1.751816269283766733e-03,6.712294419635447210e-04,5.535854285915918320e-03,3.572129080459884799e-04,9.811824652724569079e-03,1.581379797637008297e-02,3.710985410111329423e-03,3.643771710292197097e-03,1.025338126713722792e-02,4.069851423264098447e-03,2.882803814688123575e-03,1.827755335889776761e-02,6.651545673298477762e-03,8.502268017238693437e-03,4.822175564810508852e-03,4.405758612217791290e-03,7.479651897625777882e-04,4.659621801579222344e-03,4.569283468761609762e-03,2.078287660982293047e-03,3.365634515680554842e-03,2.476053186777880683e-03,5.643455343040386374e-03,5.003934589689419503e-03,5.235955607008412971e-04,5.398475286634870751e-05,2.164966775207394310e-03,5.522604152056802447e-03,3.579025103725298317e-03,2.343368941591898822e-03,4.041097497918723185e-03,4.132794086503824467e-03,2.710182762186910590e-03,4.137185625781182770e-03,4.806957590024442221e-03,5.522041735325669380e-03,4.415948031916370857e-03,3.681371608190814673e-03,4.213290617201356607e-03,3.228493818222505623e-03,2.236603497456332839e-03,3.417611139863598654e-03,1.800953986142549233e-03,3.131736908268213226e-03,3.808323936780087598e-04,6.170308294031175492e-04,9.599502634131651911e-04,1.045506447410122879e-02,6.308290475930625890e-04,5.421278481250470759e-04,1.436901864769850106e-03,5.883497519246454329e-04,9.141572897197095633e-04,2.332095406702872238e-04,1.249257663853574687e-03,1.988661373425375332e-03,5.651102694386561350e-04,8.726403976437520664e-04,1.380502236183790222e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.949901113936065984e-04,0.000000000000000000e+00,0.000000000000000000e+00,8.795397129883699870e-04,3.366978633819771478e-03,0.000000000000000000e+00,2.332095406702872780e-04,2.332095406702852723e-04,0.000000000000000000e+00,2.640156247932351138e-03,3.357243333487052849e-03,1.082746578172169962e-03,1.849213886221039421e-03,2.332095406702870341e-04,4.218961757599496722e-04,2.784946020298181921e-03,9.748960698742660394e-04,7.454631411702523826e-04,1.188710780076423536e-03,1.173131129959048297e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.332095406702884978e-04,3.298095546153471101e-04,4.039343478751680695e-04,2.332095406702877388e-04,0.000000000000000000e+00,5.385846911870472049e-04,3.886856252761575615e-04,0.000000000000000000e+00,2.332095406702879557e-04,3.298095546153473811e-04,2.332095406702879828e-04,5.090630753616638780e-04,0.000000000000000000e+00
1.989219825185561258e-02,1.032774636220750060e-02,5.489297025464724700e-03,1.000000000000000000e+00,2.219694117813063045e-03,3.700564635206716698e-04,4.841130535631458940e-05,9.964030404864515199e-04,1.508299553139595597e-03,3.399284902147883987e-03,1.196217168096271564e-03,7.727729823632429641e-04,2.693110277382273696e-03,1.776240797837296231e-04,1.931401883846346496e-03,3.671640783903884833e-03,3.190575023146169083e-04,1.000564822140082369e-02,1.377996707290812112e-02,7.070525970917201052e-03,3.082487986387080596e-03,8.811195521616528581e-03,3.652110609655137216e-03,1.696590027774368516e-03,1.522652891149458773e-02,5.686362550081544044e-03,6.276626918207831377e-03,4.358142978397329045e-03,4.120561484679968918e-03,6.680718974276675598e-04,5.609649375617576511e-03,4.518291849985890500e-03,2.860453556537748392e-03,3.006137007061077289e-03,4.469346643842712560e-03,5.311483636627813490e-03,3.393790142732382165e-03,4.676681274875057635e-04,3.752163826674443075e-03,2.359648203622770335e-03,4.977182495469616857e-03,3.015273600139355917e-03,2.093063897371004803e-03,3.371447037873188599e-03,3.480680770331367590e-03,1.834205644647875656e-03,3.316638823901423439e-03,4.016970980503617450e-03,4.774049524033473560e-03,3.880667611215987082e-03,3.120464998568406225e-03,3.763251412731309642e-03,2.883644881465691114e-03,1.675442573116296902e-03,3.052561790480257282e-03,1.608586553451848977e-03,2.797222982014787446e-03,3.401540918329909826e-04,5.511231840903599690e-04,8.574139581524970258e-04,1.097930597905982276e-02,3.817754703071190268e-03,1.718612610742061963e-03,2.025841486398167416e-03,1.430741964029881444e-03,1.169358400727579924e-03,2.082994535925978413e-04,1.136079309782861814e-03,3.271928731733981036e-03,2.350742894180449423e-04,7.794300245589344317e-04,1.128890868184654825e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.634809829902325790e-04,0.000000000000000000e+00,0.000000000000000000e+00,7.855923951562863777e-04,1.210191143025225128e-03,0.000000000000000000e+00,2.082994535925981666e-04,2.082994535925981937e-04,0.000000000000000000e+00,2.358150109394147650e-03,2.998642122156699834e-03,9.670938845995995497e-04,1.651691611623532690e-03,2.082994535925985732e-04,3.768316794888309216e-04,2.487474280193099126e-03,8.707633404736314772e-04,6.658371031171430405e-04,1.061739606612469369e-03,1.047824084128765954e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.082994535925976516e-04,2.945812157536131944e-04,3.607884296150500394e-04,2.082994535925984105e-04,0.000000000000000000e+00,4.810562062133203419e-04,3.471684868964556290e-04,0.000000000000000000e+00,2.082994535925985732e-04,2.945812157536133570e-04,2.082994535925986003e-04,4.546879177293956299e-04,0.000000000000000000e+00
1.370503179753635066e-02,7.189997497122103086e-03,3.876602369522791098e-03,2.219694117813063045e-03,1.000000000000000000e+00,2.054302662664371157e-02,8.893125213449500251e-04,1.427363123364809106e-03,1.065177853289164638e-03,1.168744730723475208e-03,8.447818157395473775e-04,5.457408408827912026e-04,2.171706116313986898e-03,1.105006667022711110e-03,1.290220989913533865e-03,1.222070001432254015e-04,2.253219426365769557e-04,7.359792750960571922e-03,1.082756043630290349e-02,4.542042623689738351e-03,7.072828729296357433e-04,5.501297082316006920e-03,8.207447291813263100e-04,9.475777261369354226e-04,1.229932253144675955e-02,2.054230066917546796e-03,3.632620935987824172e-03,3.172518251408164291e-03,3.032274209829361085e-03,4.717997748282579378e-04,4.051092488713630389e-03,3.233250952888565375e-03,2.020083989578865674e-03,2.122967256211851991e-03,2.226949868948304139e-03,3.929664640934858386e-03,3.156370436731426986e-03,3.302724124342468551e-04,2.500697581253671518e-05,1.620307275354854887e-03,3.686325600719110151e-03,2.257569284177817198e-03,1.478144911173586698e-03,2.549034254097097031e-03,2.606874418905667009e-03,1.709522895509446323e-03,2.609644504025369124e-03,3.032121734572180462e-03,3.483180879240967576e-03,2.785481618165528989e-03,2.322127178612176483e-03,2.657649836769187569e-03,2.036461960155224252e-03,1.410799648062350002e-03,2.155752952553812666e-03,1.136001643883695258e-03,1.975429857385751706e-03,2.402205878613401194e-04,3.892092979178478959e-04,6.055152356333794996e-04,9.058978463152244504e-03,2.899642505382909910e-04,2.566164589644463062e-02,1.879062819686384443e-03,7.887446169116554091e-04,1.676708800077604186e-02,1.471033816573266641e-04,7.880038972076751358e-04,1.254403281106634136e-03,3.564589656357067390e-04,5.504421178277572619e-04,9.866850448809207606e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.860731890159750507e-04,0.000000000000000000e+00,0.000000000000000000e+00,5.547940522100108926e-04,6.969529842084068623e-04,0.000000000000000000e+00,1.471033816573267996e-04,1.471033816573298354e-04,0.000000000000000000e+00,1.665351730715264583e-03,2.117674285464510916e-03,6.829724147187058890e-04,1.166442913480118110e-03,1.471033816573271520e-04,2.661227065762541955e-04,1.756681892779744835e-03,6.149427173123127874e-04,4.702215383292353518e-04,7.498122720844528242e-04,7.399849759510406400e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.471033816573276941e-04,2.080365179201936420e-04,2.547927857891231647e-04,1.471033816573269622e-04,0.000000000000000000e+00,3.397272219428355920e-04,2.451742313602527546e-04,0.000000000000000000e+00,1.471033816573270978e-04,2.080365179201937504e-04,1.471033816573271249e-04,3.211056445089958381e-04,0.000000000000000000e+00
3.253171572022148413e-03,3.179830129624070835e-03,1.516765353984084229e-03,3.700564635206716698e-04,2.054302662664371157e-02,1.000000000000000000e+00,5.661084526761961779e-04,8.412323808435548519e-04,4.167631110175080739e-04,1.473271595550336649e-03,3.305306213149849701e-04,2.135273935270902857e-04,8.497050463975749880e-04,4.323465934082348331e-04,4.384108672217546117e-04,9.927438754392626727e-03,8.815980683765966598e-05,2.653489067084722087e-03,4.632660185464519860e-03,2.585757219192958214e-03,8.992794014558212843e-04,2.802734032151817101e-03,1.141858215634000175e-03,8.830217036383192697e-04,5.087980628225625794e-03,2.572251271035958225e-03,2.987308026606620270e-03,1.296926311677772678e-03,2.036319491302209666e-04,1.845970992802843734e-04,1.411474181920440861e-04,1.459888147935347030e-03,1.961911539290271504e-03,1.314275864916752967e-03,1.637805838964544311e-03,1.333727077184784001e-03,1.234966309779940950e-03,1.292228876748758150e-04,7.537805076908635346e-04,3.609971704520575789e-04,2.617347210311622512e-04,1.147535370389630993e-02,5.783412317606350002e-04,9.973390289211084281e-04,1.757087034098969583e-04,2.659781782332250582e-03,4.070630331700229236e-04,2.446605825636408876e-04,6.119776146554067441e-04,3.679855579276498077e-04,9.085590205882523212e-04,1.039836127409992858e-03,7.967892116441496926e-04,5.519916214304300579e-04,8.434631872200601182e-04,4.444737353147432016e-04,7.729096980553444400e-04,9.398907348514589006e-05,1.522826233537398857e-04,2.369148143587638969e-04,3.809551393593209670e-03,2.167302788852022190e-03,7.934370373364532918e-04,7.352049839485683917e-04,4.724474093586660223e-04,2.256131518924639891e-04,5.755589340445980761e-05,3.083156063375571266e-04,4.907997404285443111e-04,1.394686784086644098e-04,2.153668223128934350e-04,6.578023437296456189e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.280327965117141544e-05,0.000000000000000000e+00,0.000000000000000000e+00,1.740455053878150679e-02,8.309671327606808679e-04,0.000000000000000000e+00,5.755589340445988215e-05,5.755589340446086471e-05,0.000000000000000000e+00,6.346285108042071287e-04,1.738911837103345945e-03,2.672208283512170256e-04,3.158160979005209500e-03,5.755589340446075629e-05,1.041235759480331138e-04,6.873220358856401389e-04,2.406034252150945397e-04,1.839795960612496963e-04,2.933726928588197111e-04,2.895276499894006627e-04,0.000000000000000000e+00,0.000000000000000000e+00,5.755589340446045136e-05,8.139668520702076639e-05,9.969061386546124626e-05,5.755589340445990248e-05,0.000000000000000000e+00,1.329221908595146879e-04,9.592724359364364719e-05,0.000000000000000000e+00,5.755589340445996347e-05,8.139668520702082060e-05,5.755589340445996347e-05,1.256362840793313353e-04,0.000000000000000000e+00
6.739588801773221949e-03,4.440341402473282559e-03,2.096462417944530872e-03,4.841130535631458940e-05,8.893125213449500251e-04,5.661084526761961779e-04,1.000000000000000000e+00,1.139423317539092111e-03,1.671117847953654950e-03,1.498655766632251167e-03,4.237912587469560774e-03,3.229173295258353686e-04,4.415334604122578277e-04,2.001492426578713331e-04,2.892521657691570630e-02,1.911439195831621599e-02,1.333240148970327849e-04,1.874255163896854873e-03,6.437033558230464449e-03,2.788115719609525478e-03,1.191128983838917301e-03,3.538314784917694945e-03,1.373311566360580068e-03,1.041187665072339490e-03,6.714724611176512217e-03,2.402762696381063618e-03,2.808937618128473385e-03,1.877193431152247025e-03,1.794210395989838218e-03,2.791660655485948893e-04,2.397049790155887389e-03,1.913129245934250787e-03,1.195292854164081838e-03,1.256169349425665174e-03,1.816544808118074859e-03,2.325200382163304397e-03,1.339896747155454619e-03,1.954236836422282655e-04,9.055822439086357381e-03,4.453679224309530795e-04,2.181215568952839506e-03,1.335813979556669867e-03,2.532166780973564330e-04,1.508275123539278527e-03,1.542499411260002526e-03,1.011532446954520803e-03,1.544138483182797396e-03,1.794120175688984587e-03,2.061013916349916514e-03,1.648182100731805698e-03,1.374013178350070273e-03,1.572543456187162512e-03,1.204983773599471123e-03,8.347765472552220057e-04,1.275568794576740920e-03,6.721773224567609848e-04,1.168870801717445274e-03,1.421396108156965001e-04,2.302969059580576834e-04,2.966865580971697353e-03,5.590457165892156847e-03,4.561166705902253496e-03,6.863160307145415803e-05,1.773204043098227799e-04,4.541702409741569125e-04,1.459639040899102886e-04,8.704173778191884629e-05,4.662654781904201993e-04,4.326413823842288750e-04,1.849915822667869689e-04,3.256990964061957840e-04,6.179326185291258858e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.101003494556126333e-04,0.000000000000000000e+00,0.000000000000000000e+00,3.282741557085543755e-04,5.352602748623824964e-04,0.000000000000000000e+00,8.704173778191907668e-05,8.704173778191879208e-05,0.000000000000000000e+00,9.853961685072003089e-04,1.253037474640113702e-03,4.041178738685284903e-04,6.901895596746019258e-04,8.704173778191956457e-05,1.574660118798928889e-04,1.039436639422522445e-03,3.638643935180607865e-04,2.782322158575975318e-04,4.436673204731094952e-04,4.378524648014617726e-04,0.000000000000000000e+00,0.000000000000000000e+00,8.704173778191923931e-05,1.230961507333307398e-04,1.507620463888697192e-04,8.704173778191906313e-05,0.000000000000000000e+00,7.317780006038856339e-04,1.450707041300690759e-04,0.000000000000000000e+00,8.704173778191914444e-05,1.230961507333307940e-04,8.704173778191917155e-05,5.937038752109501582e-04,0.000000000000000000e+00
1.347030122073221772e-02,6.132593402769156120e-03,3.408572181390065632e-03,9.964030404864515199e-04,1.427363123364809106e-03,8.412323808435548519e-04,1.139423317539092111e-03,1.000000000000000000e+00,2.859535056384335944e-02,3.310830223695887184e-03,7.427895672541149838e-04,4.798524251819287403e-04,1.055686993582518956e-04,9.715969362954804097e-04,3.096465433171507195e-04,2.930662225277125624e-03,1.981183604400341863e-04,6.375092945889246007e-03,7.809934917116196501e-03,5.810879119844621771e-03,2.020918227758815300e-03,4.950603461368426571e-03,2.566056864813312261e-03,1.984382888677767038e-03,1.010050053475658287e-02,2.987639384677740883e-03,2.194142230616967851e-03,2.789493588952622009e-03,2.666181499353284523e-03,4.148384163175538914e-04,3.561995749119781923e-03,2.842893906301147394e-03,1.776195089051028431e-03,1.866657047010173180e-03,1.562277922628489170e-03,3.455228135490083854e-03,2.357571163667954172e-04,2.903979438681900593e-04,4.162870159663140395e-04,1.290039775649988885e-03,3.241267918768895966e-03,1.985008294919983311e-03,1.299685431732817758e-03,2.241284098733944703e-03,2.292141101320427886e-03,1.503128675485030383e-03,2.294576748358488454e-03,2.666047432748034837e-03,3.062649277901626377e-03,2.449184685563082515e-03,2.041771981799033516e-03,2.336786298410825548e-03,1.790595713508473519e-03,1.240470900938010854e-03,1.895484458708906377e-03,9.988498257643330016e-04,1.736932142205130109e-03,2.112182615422937592e-04,3.422192577838380017e-04,5.324101341458642098e-04,8.752891834298035661e-03,6.903755249044592375e-03,1.727033020856402409e-02,1.652199695439994682e-03,7.109868258512772911e-03,5.070123149084491878e-04,1.293432874229241095e-04,6.928665637635824650e-04,1.081540827052568030e-02,3.134229405690935259e-04,4.839861072788050316e-04,1.018663752465756101e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.636081896788579707e-04,0.000000000000000000e+00,0.000000000000000000e+00,4.878126236600662555e-04,3.245187045570809025e-04,0.000000000000000000e+00,1.293432874229241908e-04,1.293432874229254106e-04,0.000000000000000000e+00,1.464290386389211678e-03,1.862003107522267661e-03,6.005157484732102013e-04,1.025615858187023518e-03,1.293432874229244619e-04,2.339931641180243945e-04,1.544594069888539012e-03,5.406994165453253131e-04,4.134507235615219440e-04,6.592858921990941328e-04,6.506450657676902732e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.293432874229251124e-04,1.829198406498748269e-04,2.240311280020718565e-04,1.293432874229244077e-04,0.000000000000000000e+00,2.987112547521449503e-04,2.155738414593022382e-04,0.000000000000000000e+00,1.293432874229245161e-04,1.829198406498749082e-04,1.293432874229245161e-04,2.823378987139817239e-04,0.000000000000000000e+00
6.042734340746401707e-03,3.540228592842408276e-03,1.688673877507408877e-03,1.508299553139595597e-03,1.065177853289164638e-03,4.167631110175080739e-04,1.671117847953654950e-03,2.859535056384335944e-02,1.000000000000000000e+00,1.640250584142477442e-03,3.679925998209251708e-04,2.377283543788185109e-04,9.382920696477978911e-03,4.813482826464098442e-04,4.916310484744754877e-04,1.372408123629349948e-02,9.815174276087571610e-05,3.413245303273956810e-03,5.157720815559096138e-03,3.531674296950561905e-05,1.001202743608355528e-03,3.120392836811495142e-03,1.271275174827459463e-03,9.831024161313947716e-04,5.664646778474903208e-03,2.863787412056937633e-03,2.533058841564831201e-03,1.381970134256480008e-03,1.320878893289363209e-03,2.055191322767545542e-04,1.764682938554569839e-03,1.408425704553479185e-03,8.799620746227487106e-04,9.247787125533540094e-04,1.823432958449264013e-03,1.711788157248648025e-03,1.374936038359048356e-03,1.438688681933893718e-04,8.392131646258534257e-04,7.589850053313619777e-04,1.605788046476252671e-03,9.834122547171105996e-04,6.438897933647544543e-04,1.110376341820998747e-03,1.135571903829344417e-03,7.446795883280031125e-04,1.136778571404240728e-03,1.320812474049218484e-03,1.517296849336513022e-03,1.213374392445681774e-03,1.011534104606922431e-03,1.157690014894762138e-03,8.870964279668840232e-04,6.145537470671354717e-04,9.390603808007239863e-04,4.948499015306686991e-04,8.605104364691909622e-04,1.046416921039165256e-04,1.695421690509261005e-04,2.637664798653914771e-04,4.607434251652119811e-03,4.678359761571151618e-03,4.311636203883725642e-03,8.185323113730673741e-04,4.013709279112266139e-03,2.511838993567294806e-04,6.407921530737458447e-05,3.432597593836831068e-04,5.464264453114640570e-04,1.552759056241349758e-04,2.397762620080116436e-04,5.046661115596600246e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.105472360696486147e-05,0.000000000000000000e+00,0.000000000000000000e+00,2.416719936842153394e-04,9.251480372190081349e-04,0.000000000000000000e+00,6.407921530737470644e-05,6.407921530737474710e-05,0.000000000000000000e+00,7.254383339983253237e-04,9.224730591529097185e-04,2.975073442818908340e-04,5.081103218331805334e-04,6.407921530737478776e-05,1.159248279730607829e-04,7.652223624350195774e-04,2.678731538351059103e-04,2.048316419193810581e-04,3.266232324620265770e-04,3.223423966462370528e-04,0.000000000000000000e+00,0.000000000000000000e+00,6.407921530737435408e-05,9.062209633398061537e-05,1.109894388245953855e-04,6.407921530737471999e-05,0.000000000000000000e+00,1.479874463481915662e-04,1.067995322891421170e-04,0.000000000000000000e+00,6.407921530737476065e-05,9.062209633398068313e-05,6.407921530737476065e-05,1.398757628756409389e-04,0.000000000000000000e+00
1.533290987633583596e-02,8.101649622513678456e-03,1.144492968413473536e-03,3.399284902147883987e-03,1.168744730723475208e-03,1.473271595550336649e-03,1.498655766632251167e-03,3.310830223695887184e-03,1.640250584142477442e-03,1.000000000000000000e+00,2.627999656662821301e-02,4.085670774577484197e-03,3.855682462854891773e-02,1.572992543785604186e-02,2.376574376629583644e-03,3.732874304326084473e-03,3.469697073484223258e-04,3.996968146618150308e-02,5.633799859652630776e-02,6.430611079383262429e-02,2.535976338952389969e-02,5.680291114540348546e-02,5.271865313119687702e-02,2.581206783126804849e-02,1.254012622968594774e-02,6.209684670060944961e-02,1.894102606908331515e-02,4.885310841758896440e-03,4.669351253027382437e-03,7.265170355079601620e-04,4.674578109900913436e-03,3.127579200000204455e-03,3.110695489670709489e-03,6.785471375734071411e-04,7.004910288888666070e-02,6.051228630856258367e-03,4.583151504448870761e-02,5.085812812842618619e-04,2.200782816491856416e-03,2.928435891414770190e-03,5.141809014346070128e-03,3.476395350955146200e-03,2.276172046304784577e-03,3.925217663295679608e-03,4.014284821255507084e-03,2.632467356794635383e-03,4.018550431661904211e-03,4.669116458782656895e-03,5.363695324876470265e-03,4.289319231718871292e-03,3.575807034863158224e-03,4.092473086767825681e-03,3.135915668368485093e-03,2.172468137313185010e-03,2.772387629461432485e-03,1.749311022767996394e-03,3.041933295462410751e-03,3.699118962583711786e-04,5.993372621221118015e-04,6.810500294172057954e-03,1.399662609977277844e-02,4.950977652009977761e-03,2.552525177483841445e-02,1.233943158480593251e-02,2.635123921098442637e-02,1.612796235172551940e-02,2.265221783833548511e-04,1.213434778718168721e-03,2.311241342376861574e-04,5.489055417377988570e-04,8.476171397252072609e-04,1.716570444419453223e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.865311703902420344e-04,0.000000000000000000e+00,0.000000000000000000e+00,8.543186148738026592e-04,2.710472141402667581e-03,0.000000000000000000e+00,2.265221783833549054e-04,2.265221783833545801e-04,0.000000000000000000e+00,2.564448876470256603e-03,3.260973247829808234e-03,1.051698454616151798e-03,1.796187053924069941e-03,2.265221783833535230e-04,4.097981605300883090e-04,2.705086753246938557e-03,9.469405960432374005e-04,7.240867340034133669e-04,1.154624097267871420e-03,1.139491198875750141e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.265221783833548783e-04,3.203521543260388037e-04,3.923513941220192389e-04,2.265221783833553119e-04,0.000000000000000000e+00,1.902577916018168003e-02,3.775399337899788582e-04,0.000000000000000000e+00,2.265221783833555288e-04,3.203521543260390205e-04,2.265221783833555559e-04,4.944655198668993423e-04,0.000000000000000000e+00
